,Wine,Vintage,Format,Cost,Qty,Negoce
87,MOULIN D ISSAN,2014.0,75cl,7.0,12,Twins
88,PAGODES DE COS,2011.0,75cl,26.95,12,Twins
89,PAGODES DE COS,2012.0,75cl,26.95,12,Twins
90,PARDES DE HAUT BAILLY,2006.0,"1,5L",39.95,12,Twins
91,PARDES DE HAUT BAILLY,2009.0,"1,5L",58.0,12,Twins
92,PARDES DE HAUT BAILLY,2010.0,"1,5L",58.0,12,Twins
93,PARDES DE HAUT BAILLY,2011.0,75cl,17.85,12,Twins
94,PARDES DE HAUT BAILLY,2012.0,75cl,18.0,12,Twins
95,PAVILLON BLANC,2006.0,75cl,165.0,12,Twins
96,PAVILLON BLANC,2009.0,75cl,165.0,12,Twins
97,PAVILLON BLANC,2009.0,"1,5L",320.0,12,Twins
98,PAVILLON BLANC,2010.0,75cl,165.0,12,Twins
99,PAVILLON BLANC,2010.0,"1,5L",320.0,12,Twins
100,PAVILLON BLANC,2011.0,"1,5L",320.0,12,Twins
101,PAVILLON BLANC,2013.0,75cl,165.0,12,Twins
102,PAVILLON ROUGE,1995.0,75cl,139.0,12,Twins
103,PAVILLON ROUGE,1996.0,75cl,139.0,12,Twins
104,PAVILLON ROUGE,1999.0,75cl,135.0,12,Twins
105,PAVILLON ROUGE,2001.0,75cl,135.0,12,Twins
106,PAVILLON ROUGE,2005.0,75cl,145.0,12,Twins
107,PAVILLON ROUGE,2009.0,75cl,145.0,12,Twins
108,PAVILLON ROUGE,2010.0,75cl,135.0,12,Twins
109,PAVILLON ROUGE,2011.0,75cl,128.0,12,Twins
110,PETIT CHEVAL,2008.0,"6,0L",1160.0,12,Twins
111,PETIT CHEVAL,2011.0,75cl,125.0,12,Twins
112,PETIT HAUT LAFITTE ,2013.0,75cl,13.5,12,Twins
113,PETITE EGLISE,2011.0,75cl,25.0,12,Twins
114,PRELUDE A GRAND PUY DUCASSE,2011.0,75cl,13.95,12,Twins
115,PRELUDE A GRAND PUY DUCASSE,2014.0,75cl,14.4,12,Twins
116,RESERVE DE LA COMTESSE,2010.0,75cl,30.0,12,Twins
117,RESERVE DE LA COMTESSE,2011.0,75cl,25.5,12,Twins
118,RESERVE DE LEOVILLE BARTON,2008.0,75cl,25.0,12,Twins
119,RESERVE DE LEOVILLE BARTON,2012.0,75cl,24.0,12,Twins
