,Wine,Vintage,Format,Region,Cost,Qty,Negoce
318,CHATEAU TAILLEFER,2013,75cl,Bordeaux,12.5,0,Joanne
319,CHATEAU VIEUX MAILLET,2007,75cl,Bordeaux,14.8,0,Joanne
320,CLOS L'EGLISE,2003,75cl,Bordeaux,49.0,0,Joanne
321,CLOS RENE,2012,75cl,Bordeaux,17.5,0,Joanne
322,DUO DE CONSEILLANTE,2013,75cl,Bordeaux,21.9,0,Joanne
323,FUGUE DE NENIN,2009,75cl,Bordeaux,24.0,0,Joanne
324,LA FLEUR PETRUS,2012,75cl,Bordeaux,140.0,0,Joanne
325,VIEUX CHATEAU  CERTAN,2007,75cl,Bordeaux,85.0,0,Joanne
326,CHATEAU CALON SEGUR,2011,75cl,Bordeaux,68.0,0,Joanne
327,CHATEAU CALON SEGUR,2009,75cl,Bordeaux,87.0,0,Joanne
328,CHATEAU CALON SEGUR,2008,75cl,Bordeaux,74.0,0,Joanne
329,CHATEAU CALON SEGUR,2006,75cl,Bordeaux,74.0,0,Joanne
330,CHATEAU CALON SEGUR,2005,75cl,Bordeaux,82.0,0,Joanne
331,CHATEAU CALON SEGUR,2003,75cl,Bordeaux,85.0,0,Joanne
332,CHATEAU COS D'ESTOURNEL,2013,75cl,Bordeaux,81.5,0,Joanne
333,CHATEAU COS D'ESTOURNEL,2012,75cl,Bordeaux,89.0,0,Joanne
334,CHATEAU COS D'ESTOURNEL,2011,75cl,Bordeaux,108.0,0,Joanne
335,CHATEAU COS D'ESTOURNEL,2010,75cl,Bordeaux,175.0,0,Joanne
336,CHATEAU COS D'ESTOURNEL,2009,75cl,Bordeaux,260.0,0,Joanne
337,CHATEAU COS D'ESTOURNEL,2008,75cl,Bordeaux,85.0,0,Joanne
338,CHATEAU COS D'ESTOURNEL,2007,75cl,Bordeaux,75.0,0,Joanne
339,CHATEAU COS D'ESTOURNEL,2005,75cl,Bordeaux,175.0,0,Joanne
340,CHATEAU COS D'ESTOURNEL,2004,75cl,Bordeaux,101.0,0,Joanne
341,CHATEAU COS-LABORY,2013,75cl,Bordeaux,18.0,0,Joanne
342,CHATEAU COS-LABORY,2011,75cl,Bordeaux,20.4,0,Joanne
343,CHATEAU COS-LABORY,2010,75cl,Bordeaux,25.0,0,Joanne
344,CHATEAU HAUT-MARBUZET CRU BOUR,2012,75cl,Bordeaux,21.6,0,Joanne
345,CHATEAU HAUT-MARBUZET CRU BOUR,2011,75cl,Bordeaux,22.0,0,Joanne
346,CHATEAU HAUT-MARBUZET CRU BOUR,2010,75cl,Bordeaux,28.0,0,Joanne
347,CHATEAU HAUT-MARBUZET CRU BOUR,2003,75cl,Bordeaux,30.0,0,Joanne
348,CHATEAU LAFON ROCHET,2011,75cl,Bordeaux,24.0,0,Joanne
349,CHATEAU LAFON ROCHET,2010,75cl,Bordeaux,37.0,0,Joanne
350,CHATEAU LAFON ROCHET,2009,75cl,Bordeaux,37.0,0,Joanne
351,CHATEAU LAFON ROCHET,2007,75cl,Bordeaux,26.0,0,Joanne
352,CHATEAU LAFON ROCHET,2006,75cl,Bordeaux,29.5,0,Joanne
353,CHATEAU LAFON ROCHET,2005,75cl,Bordeaux,48.0,0,Joanne
354,CHATEAU LES ORMES DE PEZ,2013,75cl,Bordeaux,15.6,0,Joanne
355,CHATEAU LES ORMES DE PEZ,2012,75cl,Bordeaux,16.8,0,Joanne
356,CHATEAU LES ORMES DE PEZ,2011,75cl,Bordeaux,18.5,0,Joanne
357,CHATEAU LES ORMES DE PEZ,2009,75cl,Bordeaux,29.0,0,Joanne
358,CHATEAU LES ORMES DE PEZ,2006,75cl,Bordeaux,23.0,0,Joanne
359,CHATEAU MEYNEY,2012,75cl,Bordeaux,18.0,0,Joanne
360,CHATEAU MEYNEY,2011,75cl,Bordeaux,18.6,0,Joanne
361,CHATEAU MEYNEY,2008,75cl,Bordeaux,17.5,0,Joanne
362,CHATEAU MONTROSE,2013,75cl,Bordeaux,57.6,0,Joanne
363,CHATEAU MONTROSE,2012,75cl,Bordeaux,61.0,0,Joanne
364,CHATEAU MONTROSE,2011,75cl,Bordeaux,72.0,0,Joanne
365,CHATEAU MONTROSE,2010,75cl,Bordeaux,200.0,0,Joanne
366,CHATEAU MONTROSE,2009,75cl,Bordeaux,230.0,0,Joanne
367,CHATEAU MONTROSE,2008,75cl,Bordeaux,75.0,0,Joanne
368,CHATEAU PHELAN SEGUR,2013,75cl,Bordeaux,21.0,0,Joanne
369,CHATEAU PHELAN SEGUR,2011,75cl,Bordeaux,23.5,0,Joanne
370,CHATEAU TRONQUOY-LALANDE,2012,75cl,Bordeaux,18.0,0,Joanne
371,CHATEAU TRONQUOY-LALANDE,2011,75cl,Bordeaux,19.2,0,Joanne
372,CHATEAU TRONQUOY-LALANDE,2010,75cl,Bordeaux,24.0,0,Joanne
373,CHATEAU TRONQUOY-LALANDE,2008,75cl,Bordeaux,16.8,0,Joanne
374,CHATEAU TRONQUOY-LALANDE,2007,75cl,Bordeaux,15.0,0,Joanne
375,CHATEAU TRONQUOY-LALANDE,2006,75cl,Bordeaux,15.0,0,Joanne
376,LA DAME DE MONTROSE,2012,75cl,Bordeaux,21.0,0,Joanne
377,LA DAME DE MONTROSE,2011,75cl,Bordeaux,22.8,0,Joanne
378,LE MARQUIS DE CALON SEGUR,2013,75cl,Bordeaux,14.5,0,Joanne
379,LE MARQUIS DE CALON SEGUR,2011,75cl,Bordeaux,14.5,0,Joanne
380,LES PAGODES DE COS,2010,75cl,Bordeaux,40.0,0,Joanne
381,LES PELERINS DE LAFON ROCHET,2013,75cl,Bordeaux,12.0,0,Joanne
382,LES PELERINS DE LAFON ROCHET,2012,75cl,Bordeaux,13.0,0,Joanne
383,CHATEAU BEYCHEVELLE,2012,75cl,Bordeaux,59.0,0,Joanne
384,CHATEAU BEYCHEVELLE,2010,75cl,Bordeaux,75.0,0,Joanne
385,CHATEAU BRANAIRE DUCRU,2012,75cl,Bordeaux,33.0,0,Joanne
386,CHATEAU BRANAIRE DUCRU,2011,75cl,Bordeaux,33.0,0,Joanne
387,CHATEAU BRANAIRE DUCRU,2010,75cl,Bordeaux,48.0,0,Joanne
388,CHATEAU BRANAIRE DUCRU,2009,75cl,Bordeaux,55.0,0,Joanne
389,CHATEAU BRANAIRE DUCRU,2008,75cl,Bordeaux,38.5,0,Joanne
390,CHATEAU BRANAIRE DUCRU,2007,75cl,Bordeaux,35.0,0,Joanne
391,CHATEAU BRANAIRE DUCRU,2005,75cl,Bordeaux,73.0,0,Joanne
392,CHATEAU DUCRU BEAUCAILLOU,2013,75cl,Bordeaux,72.0,0,Joanne
393,CHATEAU DUCRU BEAUCAILLOU,2012,75cl,Bordeaux,85.0,0,Joanne
394,CHATEAU DUCRU BEAUCAILLOU,2009,75cl,Bordeaux,250.0,0,Joanne
395,CHATEAU DUCRU BEAUCAILLOU,2008,75cl,Bordeaux,125.0,0,Joanne
396,CHATEAU DUCRU BEAUCAILLOU,2005,75cl,Bordeaux,180.0,0,Joanne
397,CHATEAU DUCRU BEAUCAILLOU,2004,75cl,Bordeaux,135.0,0,Joanne
398,CHATEAU DUCRU BEAUCAILLOU,2003,75cl,Bordeaux,150.0,0,Joanne
399,CHATEAU GLORIA,2013,75cl,Bordeaux,19.8,0,Joanne
400,CHATEAU GLORIA,2012,75cl,Bordeaux,24.0,0,Joanne
401,CHATEAU GLORIA,2011,75cl,Bordeaux,22.2,0,Joanne
402,CHATEAU GRUAUD-LAROSE,2013,75cl,Bordeaux,33.6,0,Joanne
403,CHATEAU GRUAUD-LAROSE,2012,75cl,Bordeaux,39.0,0,Joanne
404,CHATEAU GRUAUD-LAROSE,2011,75cl,Bordeaux,38.0,0,Joanne
405,CHATEAU GRUAUD-LAROSE,2007,75cl,Bordeaux,45.0,0,Joanne
406,CHATEAU GRUAUD-LAROSE,2002,75cl,Bordeaux,54.0,0,Joanne
407,CHATEAU LAGRANGE,2013,75cl,Bordeaux,23.1,0,Joanne
408,CHATEAU LAGRANGE,2012,75cl,Bordeaux,25.0,0,Joanne
409,CHATEAU LAGRANGE,2011,75cl,Bordeaux,27.6,0,Joanne
410,CHATEAU LAGRANGE,2010,75cl,Bordeaux,38.0,0,Joanne
411,CHATEAU LAGRANGE,2009,75cl,Bordeaux,39.0,0,Joanne
412,CHATEAU LALANDE BORIE,2012,75cl,Bordeaux,16.0,0,Joanne
413,CHATEAU LALANDE BORIE,2011,75cl,Bordeaux,16.5,0,Joanne
414,CHATEAU LALANDE BORIE,2010,75cl,Bordeaux,21.0,0,Joanne
415,CHATEAU LANGOA BARTON,2012,75cl,Bordeaux,31.0,0,Joanne
416,CHATEAU LANGOA BARTON,2011,75cl,Bordeaux,35.0,0,Joanne
417,CHATEAU LANGOA BARTON,2010,75cl,Bordeaux,44.5,0,Joanne
418,CHATEAU LANGOA BARTON,2009,75cl,Bordeaux,52.0,0,Joanne
419,CHATEAU LANGOA BARTON,2006,75cl,Bordeaux,38.5,0,Joanne
420,CHATEAU LEOVILLE BARTON,2013,75cl,Bordeaux,42.5,0,Joanne
421,CHATEAU LEOVILLE BARTON,2012,75cl,Bordeaux,48.0,0,Joanne
422,CHATEAU LEOVILLE BARTON,2011,75cl,Bordeaux,47.0,0,Joanne
423,CHATEAU LEOVILLE LASCASES,2012,75cl,Bordeaux,110.0,0,Joanne
424,CHATEAU LEOVILLE LASCASES,2011,75cl,Bordeaux,115.0,0,Joanne
425,CHATEAU LEOVILLE LASCASES,2010,75cl,Bordeaux,192.0,0,Joanne
426,CHATEAU LEOVILLE LASCASES,2007,75cl,Bordeaux,119.0,0,Joanne
427,CHATEAU LEOVILLE LASCASES,2005,75cl,Bordeaux,240.0,0,Joanne
428,CHATEAU LEOVILLE LASCASES,2003,75cl,Bordeaux,150.0,0,Joanne
429,CHATEAU LEOVILLE LASCASES,2001,75cl,Bordeaux,143.0,0,Joanne
430,CHATEAU LEOVILLE POYFERRE,2013,75cl,Bordeaux,38.4,0,Joanne
431,CHATEAU LEOVILLE POYFERRE,2012,75cl,Bordeaux,46.0,0,Joanne
432,CHATEAU LEOVILLE POYFERRE,2011,75cl,Bordeaux,55.0,0,Joanne
433,CHATEAU LEOVILLE POYFERRE,2010,75cl,Bordeaux,98.0,0,Joanne
434,CHATEAU LEOVILLE POYFERRE,2008,75cl,Bordeaux,55.0,0,Joanne
435,CHATEAU LEOVILLE POYFERRE,2006,75cl,Bordeaux,57.0,0,Joanne
436,CHATEAU LEOVILLE POYFERRE,2005,75cl,Bordeaux,92.0,0,Joanne
437,CHATEAU LEOVILLE POYFERRE,2003,75cl,Bordeaux,120.0,0,Joanne
438,CHATEAU SAINT PIERRE,2013,75cl,Bordeaux,27.5,0,Joanne
439,CHATEAU SAINT PIERRE,2012,75cl,Bordeaux,30.6,0,Joanne
440,CHATEAU SAINT PIERRE,2011,75cl,Bordeaux,33.0,0,Joanne
441,CHATEAU SAINT PIERRE,2007,75cl,Bordeaux,31.0,0,Joanne
442,CHATEAU SAINT PIERRE,2006,75cl,Bordeaux,40.0,0,Joanne
443,CHATEAU TALBOT,2012,75cl,Bordeaux,38.0,0,Joanne
444,CHATEAU TALBOT,2011,75cl,Bordeaux,40.0,0,Joanne
445,CHATEAU TALBOT,2010,75cl,Bordeaux,52.0,0,Joanne
446,CHATEAU TALBOT,2009,75cl,Bordeaux,47.0,0,Joanne
447,CHATEAU TALBOT,2005,75cl,Bordeaux,62.0,0,Joanne
448,CLOS DU MARQUIS,2013,75cl,Bordeaux,27.8,0,Joanne
449,CLOS DU MARQUIS,2012,75cl,Bordeaux,34.0,0,Joanne
450,CLOS DU MARQUIS,2011,75cl,Bordeaux,35.0,0,Joanne
451,CLOS DU MARQUIS,2007,75cl,Bordeaux,36.0,0,Joanne
452,CLOS DU MARQUIS,2006,75cl,Bordeaux,39.0,0,Joanne
453,CLOS DU MARQUIS,2005,75cl,Bordeaux,52.0,0,Joanne
454,CONNETABLE TALBOT,2010,75cl,Bordeaux,23.0,0,Joanne
455,CONNETABLE TALBOT,2009,75cl,Bordeaux,24.0,0,Joanne
456,DULUC DE BRANAIRE-DUCRU,2012,75cl,Bordeaux,15.6,0,Joanne
457,DULUC DE BRANAIRE-DUCRU,2011,75cl,Bordeaux,17.0,0,Joanne
458,DULUC DE BRANAIRE-DUCRU,2010,75cl,Bordeaux,17.5,0,Joanne
459,LA CROIX DE BEAUCAILLOU,2012,75cl,Bordeaux,24.0,0,Joanne
460,LA CROIX DE BEAUCAILLOU,2010,75cl,Bordeaux,39.0,0,Joanne
461,LA CROIX DE BEAUCAILLOU,2008,75cl,Bordeaux,27.9,0,Joanne
462,LA CROIX DE BEAUCAILLOU,2006,75cl,Bordeaux,34.5,0,Joanne
463,LA CROIX DE BEAUCAILLOU,2003,75cl,Bordeaux,39.0,0,Joanne
464,LE PETIT LION DU MARQUIS DE L,2009,75cl,Bordeaux,38.4,0,Joanne
465,SARGET DE GRUAUD LAROSE,2013,75cl,Bordeaux,17.0,0,Joanne
466,SARGET DE GRUAUD LAROSE,2009,75cl,Bordeaux,24.0,0,Joanne
467,CHATEAU ANGELUS,2013,75cl,Bordeaux,185.0,0,Joanne
468,CHATEAU ANGELUS,2012,75cl,Bordeaux,320.0,0,Joanne
469,CHATEAU ANGELUS,2011,75cl,Bordeaux,205.0,0,Joanne
470,CHATEAU BEAUSEJOUR BECOT,2013,75cl,Bordeaux,28.8,0,Joanne
471,CHATEAU BEAUSEJOUR BECOT,2012,75cl,Bordeaux,40.0,0,Joanne
472,CHATEAU BEAUSEJOUR BECOT,2011,75cl,Bordeaux,35.0,0,Joanne
473,CHATEAU BEAUSEJOUR BECOT,2010,75cl,Bordeaux,50.0,0,Joanne
474,CHATEAU BEAUSEJOUR BECOT,2008,75cl,Bordeaux,41.0,0,Joanne
475,CHATEAU BEAUSEJOUR BECOT,2007,75cl,Bordeaux,37.0,0,Joanne
476,CHATEAU BEAUSEJOUR BECOT,2006,75cl,Bordeaux,45.0,0,Joanne
477,CHATEAU BEAUSEJOUR BECOT,2005,75cl,Bordeaux,70.0,0,Joanne
478,CHATEAU BERLIQUET,2013,75cl,Bordeaux,16.8,0,Joanne
479,CHATEAU BERLIQUET,2012,75cl,Bordeaux,19.9,0,Joanne
480,CHATEAU BERLIQUET,2011,75cl,Bordeaux,22.2,0,Joanne
481,CHATEAU BERLIQUET,2010,75cl,Bordeaux,23.0,0,Joanne
482,CHATEAU BERLIQUET,2006,75cl,Bordeaux,17.5,0,Joanne
483,CHATEAU CANON,2013,75cl,Bordeaux,37.0,0,Joanne
484,CHATEAU CANON,2012,75cl,Bordeaux,50.0,0,Joanne
485,CHATEAU CANON,2010,75cl,Bordeaux,90.0,0,Joanne
486,CHATEAU CANON,2009,75cl,Bordeaux,100.0,0,Joanne
487,CHATEAU CANON,2008,75cl,Bordeaux,48.0,0,Joanne
488,CHATEAU CANON,2006,75cl,Bordeaux,55.0,0,Joanne
489,CHATEAU CANON,2005,75cl,Bordeaux,90.0,0,Joanne
490,CHATEAU CANON LA GAFFELIERE,2013,75cl,Bordeaux,37.15,0,Joanne
491,CHATEAU CANON LA GAFFELIERE,2011,75cl,Bordeaux,41.0,0,Joanne
492,CHATEAU CANON LA GAFFELIERE,2010,75cl,Bordeaux,85.0,0,Joanne
493,CHATEAU CHAUVIN,2012,75cl,Bordeaux,19.0,0,Joanne
494,CHATEAU CHAUVIN,2010,75cl,Bordeaux,26.0,0,Joanne
495,CHATEAU CHAUVIN,2009,75cl,Bordeaux,26.6,0,Joanne
496,CHATEAU CHEVAL BLANC,2012,75cl,Bordeaux,350.0,0,Joanne
497,CHATEAU CHEVAL BLANC,2011,75cl,Bordeaux,395.0,0,Joanne
498,CHATEAU CHEVAL BLANC,2008,75cl,Bordeaux,370.0,0,Joanne
499,CHATEAU CHEVAL BLANC,2007,75cl,Bordeaux,340.0,0,Joanne
500,CHATEAU CHEVAL BLANC,2006,75cl,Bordeaux,370.0,0,Joanne
501,CHATEAU COTE DE BALEAU,2013,75cl,Bordeaux,12.6,0,Joanne
502,CHATEAU COTE DE BALEAU,2012,75cl,Bordeaux,13.2,0,Joanne
503,CHATEAU COTE DE BALEAU,2011,75cl,Bordeaux,12.0,0,Joanne
504,CHATEAU COTE DE BALEAU,2009,75cl,Bordeaux,13.0,0,Joanne
505,CHATEAU COTE DE BALEAU,2008,75cl,Bordeaux,11.0,0,Joanne
506,CHATEAU COTE DE BALEAU,2007,75cl,Bordeaux,11.0,0,Joanne
507,CHATEAU DASSAULT,2013,75cl,Bordeaux,18.0,0,Joanne
508,CHATEAU DASSAULT,2012,75cl,Bordeaux,18.6,0,Joanne
509,CHATEAU DASSAULT,2011,75cl,Bordeaux,19.2,0,Joanne
510,CHATEAU DASSAULT,2008,75cl,Bordeaux,25.0,0,Joanne
511,CHATEAU DASSAULT,2006,75cl,Bordeaux,24.0,0,Joanne
512,CHATEAU DASSAULT,2005,75cl,Bordeaux,48.0,0,Joanne
513,CHATEAU DE FONBEL,2011,75cl,Bordeaux,11.4,0,Joanne
514,CHATEAU DE PRESSAC,2013,75cl,Bordeaux,14.3,0,Joanne
515,CHATEAU DE PRESSAC,2012,75cl,Bordeaux,14.3,0,Joanne
516,CHATEAU DE PRESSAC,2011,75cl,Bordeaux,13.7,0,Joanne
517,CHATEAU DE VALANDRAUD,2012,75cl,Bordeaux,78.0,0,Joanne
518,CHATEAU DE VALANDRAUD,2007,75cl,Bordeaux,86.0,0,Joanne
519,CHATEAU FAUGERES CC,2012,75cl,Bordeaux,19.2,0,Joanne
520,CHATEAU FAURIE DE SOUCHARD,2013,75cl,Bordeaux,21.6,0,Joanne
521,CHATEAU FAURIE DE SOUCHARD,2011,75cl,Bordeaux,15.8,0,Joanne
522,CHATEAU FIGEAC,2013,75cl,Bordeaux,48.0,0,Joanne
523,CHATEAU FIGEAC,2012,75cl,Bordeaux,65.0,0,Joanne
524,CHATEAU FIGEAC,2010,75cl,Bordeaux,168.0,0,Joanne
525,CHATEAU FIGEAC,2009,75cl,Bordeaux,160.0,0,Joanne
526,CHATEAU FLEUR CARDINALE,2012,75cl,Bordeaux,28.0,0,Joanne
527,CHATEAU FOMBRAUGE,2011,75cl,Bordeaux,15.0,0,Joanne
528,CHATEAU FOMBRAUGE,2008,75cl,Bordeaux,17.0,0,Joanne
529,CHATEAU FONPLEGADE,2012,75cl,Bordeaux,25.0,0,Joanne
530,CHATEAU FONPLEGADE,2011,75cl,Bordeaux,21.6,0,Joanne
531,CHATEAU FONROQUE,2013,75cl,Bordeaux,14.4,0,Joanne
532,CHATEAU FONROQUE,2012,75cl,Bordeaux,16.0,0,Joanne
533,CHATEAU FONROQUE,2011,75cl,Bordeaux,17.2,0,Joanne
534,CHATEAU FRANC MAYNE,2010,75cl,Bordeaux,17.0,0,Joanne
535,CHATEAU GRAND CORBIN,2012,75cl,Bordeaux,13.2,0,Joanne
536,CHATEAU GRAND CORBIN,2011,75cl,Bordeaux,14.5,0,Joanne
537,CHATEAU GRAND CORBIN DESPAGNE,2013,75cl,Bordeaux,14.9,0,Joanne
538,CHATEAU GRAND CORBIN DESPAGNE,2012,75cl,Bordeaux,15.3,0,Joanne
539,CHATEAU GRAND CORBIN DESPAGNE,2011,75cl,Bordeaux,16.5,0,Joanne
540,CHATEAU GRAND CORBIN DESPAGNE,2010,75cl,Bordeaux,19.5,0,Joanne
541,CHATEAU GRAND CORBIN DESPAGNE,2008,75cl,Bordeaux,18.0,0,Joanne
542,CHATEAU GRAND CORBIN DESPAGNE,2007,75cl,Bordeaux,15.5,0,Joanne
543,CHATEAU GRAND CORBIN DESPAGNE,2002,75cl,Bordeaux,18.0,0,Joanne
544,CHATEAU GRAND MAYNE,2013,75cl,Bordeaux,20.0,0,Joanne
545,CHATEAU GRAND MAYNE,2012,75cl,Bordeaux,20.9,0,Joanne
546,CHATEAU GRAND PONTET,2012,75cl,Bordeaux,16.6,0,Joanne
547,CHATEAU GRAND PONTET,2010,75cl,Bordeaux,21.0,0,Joanne
548,CHATEAU GRAND PONTET,2009,75cl,Bordeaux,27.5,0,Joanne
549,CHATEAU GRAND PONTET,2008,75cl,Bordeaux,19.5,0,Joanne
550,CHATEAU GRAND PONTET,2002,75cl,Bordeaux,18.0,0,Joanne
551,CHATEAU LA COMMANDERIE,2001,75cl,Bordeaux,14.0,0,Joanne
552,CHATEAU LA CONFESSION,2013,75cl,Bordeaux,17.9,0,Joanne
553,CHATEAU LA COUSPAUDE,2005,75cl,Bordeaux,38.5,0,Joanne
554,CHATEAU LA COUSPAUDE,2001,75cl,Bordeaux,29.0,0,Joanne
555,CHATEAU LA CROIX FIGEAC,2012,75cl,Bordeaux,10.5,0,Joanne
556,CHATEAU LA DOMINIQUE,2013,75cl,Bordeaux,22.2,0,Joanne
557,CHATEAU LA DOMINIQUE,2011,75cl,Bordeaux,25.5,0,Joanne
558,CHATEAU LA DOMINIQUE,2010,75cl,Bordeaux,32.0,0,Joanne
559,CHATEAU LA DOMINIQUE,2008,75cl,Bordeaux,26.0,0,Joanne
560,CHATEAU LA FLEUR,2012,75cl,Bordeaux,16.2,0,Joanne
561,CHATEAU LA FLEUR,2011,75cl,Bordeaux,16.8,0,Joanne
562,CHATEAU LA GAFFELIERE,2010,75cl,Bordeaux,65.0,0,Joanne
563,CHATEAU LA GOMERIE,2009,75cl,Bordeaux,36.0,0,Joanne
564,CHATEAU LA GOMERIE,2008,75cl,Bordeaux,36.0,0,Joanne
565,CHATEAU LA GRANGERE,2001,75cl,Bordeaux,13.2,0,Joanne
566,CHATEAU LA TOUR FIGEAC,2011,75cl,Bordeaux,18.5,0,Joanne
567,CHATEAU LARCIS DUCASSE,2013,75cl,Bordeaux,30.0,0,Joanne
568,CHATEAU LARCIS DUCASSE,2011,75cl,Bordeaux,34.2,0,Joanne
569,CHATEAU LARCIS DUCASSE,2009,75cl,Bordeaux,67.0,0,Joanne
570,CHATEAU LAROZE,2012,75cl,Bordeaux,14.5,0,Joanne
571,CHATEAU L'ARROSEE,2011,75cl,Bordeaux,25.0,0,Joanne
572,CHATEAU L'ARROSEE,2010,75cl,Bordeaux,32.0,0,Joanne
573,CHATEAU L'ARROSEE,2008,75cl,Bordeaux,28.0,0,Joanne
574,CHATEAU L'ARROSEE,2006,75cl,Bordeaux,30.0,0,Joanne
575,CHATEAU LES GRANDES MURAILLES,2013,75cl,Bordeaux,24.0,0,Joanne
576,CHATEAU LES GRANDES MURAILLES,2012,75cl,Bordeaux,25.2,0,Joanne
577,CHATEAU LES GRANDES MURAILLES,2011,75cl,Bordeaux,29.0,0,Joanne
578,CHATEAU LES GRANDES MURAILLES,2007,75cl,Bordeaux,22.5,0,Joanne
579,CHATEAU LES GRANDES MURAILLES,2006,75cl,Bordeaux,24.7,0,Joanne
580,CHATEAU LES GRANDES MURAILLES,2005,75cl,Bordeaux,35.0,0,Joanne
581,CHATEAU LUSSEAU,2003,75cl,Bordeaux,18.0,0,Joanne
582,CHATEAU LYNSOLENCE,2006,75cl,Bordeaux,28.5,0,Joanne
583,CHATEAU MONBOUSQUET R,2013,75cl,Bordeaux,25.0,0,Joanne
584,CHATEAU MONBOUSQUET R,2011,75cl,Bordeaux,29.0,0,Joanne
585,CHATEAU MOULIN SAINT GEORGES,2013,75cl,Bordeaux,18.0,0,Joanne
586,CHATEAU MOULIN SAINT GEORGES,2011,75cl,Bordeaux,21.0,0,Joanne
587,CHATEAU PAVIE,2013,75cl,Bordeaux,165.0,0,Joanne
588,CHATEAU PAVIE,2012,75cl,Bordeaux,250.0,0,Joanne
589,CHATEAU PAVIE,2010,75cl,Bordeaux,290.0,0,Joanne
590,CHATEAU PAVIE,2009,75cl,Bordeaux,300.0,0,Joanne
591,CHATEAU PAVIE,2008,75cl,Bordeaux,210.0,0,Joanne
592,CHATEAU PAVIE,2005,75cl,Bordeaux,380.0,0,Joanne
593,CHATEAU PAVIE DECESSE,2010,75cl,Bordeaux,140.0,0,Joanne
594,CHATEAU PAVIE DECESSE,2008,75cl,Bordeaux,80.0,0,Joanne
595,CHATEAU PAVIE MACQUIN,2013,75cl,Bordeaux,32.0,0,Joanne
596,CHATEAU PAVIE MACQUIN,2012,75cl,Bordeaux,45.0,0,Joanne
597,CHATEAU PAVIE MACQUIN,2011,75cl,Bordeaux,41.0,0,Joanne
598,CHATEAU PAVIE MACQUIN,2009,75cl,Bordeaux,65.0,0,Joanne
599,CHATEAU PAVIE MACQUIN,2008,75cl,Bordeaux,55.0,0,Joanne
600,CHATEAU PAVIE MACQUIN,2005,75cl,Bordeaux,130.0,0,Joanne
601,"CHATEAU QUINAULT ""L'ENCLOS""",2003,75cl,Bordeaux,22.0,0,Joanne
602,"CHATEAU QUINAULT ""L'ENCLOS""",2001,75cl,Bordeaux,38.0,0,Joanne
603,CHATEAU QUINTUS,2012,75cl,Bordeaux,72.0,0,Joanne
604,CHATEAU QUINTUS,2011,75cl,Bordeaux,96.0,0,Joanne
605,CHATEAU ROL VALENTIN,2013,75cl,Bordeaux,18.95,0,Joanne
606,CHATEAU ROL VALENTIN,2012,75cl,Bordeaux,22.0,0,Joanne
607,CHATEAU ROL VALENTIN,2011,75cl,Bordeaux,22.0,0,Joanne
608,CHATEAU ROL VALENTIN,2010,75cl,Bordeaux,26.0,0,Joanne
609,CHATEAU ROL VALENTIN,2006,75cl,Bordeaux,23.5,0,Joanne
610,CHATEAU ROL VALENTIN,2001,75cl,Bordeaux,38.0,0,Joanne
611,CHATEAU SANSONNET,2013,75cl,Bordeaux,17.3,0,Joanne
612,CHATEAU SOUTARD,2011,75cl,Bordeaux,21.9,0,Joanne
613,CHATEAU SOUTARD,2010,75cl,Bordeaux,29.0,0,Joanne
614,CHATEAU TERTRE DAUGAY,2010,75cl,Bordeaux,23.0,0,Joanne
615,CHATEAU TERTRE DAUGAY,2006,75cl,Bordeaux,15.8,0,Joanne
616,CHATEAU TRIANON,2001,75cl,Bordeaux,25.0,0,Joanne
617,CHATEAU TROPLONG MONDOT,2013,75cl,Bordeaux,52.8,0,Joanne
618,CHATEAU TROPLONG MONDOT,2012,75cl,Bordeaux,62.0,0,Joanne
619,CHATEAU TROPLONG MONDOT,2011,75cl,Bordeaux,57.6,0,Joanne
620,CHATEAU TROPLONG MONDOT,2006,75cl,Bordeaux,65.0,0,Joanne
621,CHATEAU VILLEMAURINE,2012,75cl,Bordeaux,21.5,0,Joanne
622,CLOS DE L'ORATOIRE,2013,75cl,Bordeaux,20.0,0,Joanne
623,CLOS DE L'ORATOIRE,2011,75cl,Bordeaux,21.0,0,Joanne
624,CLOS DE SARPE,2013,75cl,Bordeaux,34.0,0,Joanne
625,CLOS DES JACOBINS,2012,75cl,Bordeaux,17.0,0,Joanne
626,CLOS DES JACOBINS,2011,75cl,Bordeaux,19.0,0,Joanne
627,CLOS DES JACOBINS,2010,75cl,Bordeaux,28.0,0,Joanne
628,CLOS DES JACOBINS,2001,75cl,Bordeaux,25.0,0,Joanne
629,CLOS FOURTET,2011,75cl,Bordeaux,55.0,0,Joanne
630,CLOS FOURTET,2009,75cl,Bordeaux,230.0,0,Joanne
631,CLOS LA MADELEINE,2010,75cl,Bordeaux,21.0,0,Joanne
632,CLOS SAINT-MARTIN,2013,75cl,Bordeaux,27.0,0,Joanne
633,CLOS SAINT-MARTIN,2011,75cl,Bordeaux,33.5,0,Joanne
634,CLOS SAINT-MARTIN,2007,75cl,Bordeaux,28.0,0,Joanne
635,COUVENT DES JACOBINS,2006,75cl,Bordeaux,17.0,0,Joanne
636,COUVENT DES JACOBINS,2005,75cl,Bordeaux,21.0,0,Joanne
637,COUVENT DES JACOBINS,2003,75cl,Bordeaux,22.0,0,Joanne
638,COUVENT DES JACOBINS,2001,75cl,Bordeaux,21.5,0,Joanne
