,Wine,Vintage,Format,Region,Cost,Qty,Negoce
1070,MARGAUX / PAVILLON ROUGE,2012,75.0,Bordeaux,125.0,0,RCA
1071,MARGAUX / PAVILLON ROUGE,2011,75.0,Bordeaux,125.0,0,RCA
1072,MARGAUX / PAVILLON ROUGE,2010,37.5,Bordeaux,69.0,0,RCA
1073,MARGAUX / PAVILLON ROUGE,2010,75.0,Bordeaux,130.0,0,RCA
1074,MARGAUX / PAVILLON ROUGE,2009,75.0,Bordeaux,145.0,0,RCA
1075,MARGAUX / PAVILLON ROUGE,2008,150.0,Bordeaux,275.0,0,RCA
1076,MARGAUX / PAVILLON ROUGE,2007,150.0,Bordeaux,262.0,0,RCA
1077,MARGAUX / PAVILLON ROUGE,2007,37.5,Bordeaux,66.0,0,RCA
1078,MARGAUX / PAVILLON ROUGE,2007,75.0,Bordeaux,133.0,0,RCA
1079,MARGAUX / PAVILLON ROUGE,2006,150.0,Bordeaux,275.0,0,RCA
1080,MARGAUX / PAVILLON ROUGE,2005,75.0,Bordeaux,140.0,0,RCA
1081,MARGAUX / PAVILLON ROUGE,2004,150.0,Bordeaux,275.0,0,RCA
1082,MARGAUX / PAVILLON ROUGE,2004,75.0,Bordeaux,136.0,0,RCA
1083,MARGAUX / PAVILLON ROUGE,2003,75.0,Bordeaux,142.0,0,RCA
1084,MARGAUX / PAVILLON ROUGE,2002,75.0,Bordeaux,138.0,0,RCA
1085,MARGAUX / PAVILLON ROUGE,2001,75.0,Bordeaux,132.0,0,RCA
1086,MARGAUX / PAVILLON ROUGE,2000,75.0,Bordeaux,159.0,0,RCA
1087,MARGAUX / PAVILLON ROUGE,1999,75.0,Bordeaux,140.0,0,RCA
1088,MARGAUX / PAVILLON ROUGE,1996,75.0,Bordeaux,154.0,0,RCA
1089,MARGAUX / PAVILLON ROUGE,1993,75.0,Bordeaux,138.0,0,RCA
1090,MARGAUX / PAVILLON ROUGE,1989,75.0,Bordeaux,120.0,0,RCA
1091,MARGAUX / PAVILLON ROUGE,1988,75.0,Bordeaux,120.0,0,RCA
1092,MARQUIS D'ALESME,2010,75.0,Bordeaux,29.0,0,RCA
1093,MARQUIS DE TERME / COURONNE...,2013,75.0,Bordeaux,12.0,0,RCA
1094,MARQUIS DE TERME,2000,75.0,Bordeaux,38.0,0,RCA
1095,MARQUIS DE TERME,2007,75.0,Bordeaux,29.0,0,RCA
1096,MAUCAILLOU,2012,75.0,Bordeaux,16.0,0,RCA
1097,MAUCAILLOU,2006,75.0,Bordeaux,20.0,0,RCA
1098,MEYNEY,2009,75.0,Bordeaux,28.5,0,RCA
1099,MEYNEY,2006,75.0,Bordeaux,19.5,0,RCA
1100,MEYNEY,1999,75.0,Bordeaux,22.0,0,RCA
1101,MEYNEY,1999,37.5,Bordeaux,12.5,0,RCA
1102,MEYNEY,1996,75.0,Bordeaux,31.0,0,RCA
1103,MISSION HAUT BRION,2013,75.0,Bordeaux,120.0,0,RCA
1104,MISSION HAUT BRION,2012,75.0,Bordeaux,150.0,0,RCA
1105,MISSION HAUT BRION,2011,75.0,Bordeaux,195.0,0,RCA
1106,MISSION HAUT BRION,2010,75.0,Bordeaux,556.0,0,RCA
1107,MISSION HAUT BRION,2008,75.0,Bordeaux,177.0,0,RCA
1108,MISSION HAUT BRION,2005,75.0,Bordeaux,535.0,0,RCA
1109,MISSION HAUT BRION,1999,75.0,Bordeaux,175.0,0,RCA
1110,MISSION HAUT BRION,1996,75.0,Bordeaux,182.0,0,RCA
1111,MISSION HAUT BRION,1990,75.0,Bordeaux,490.0,0,RCA
1112,MISSION HAUT BRION,1986,75.0,Bordeaux,185.0,0,RCA
1113,MISSION HAUT BRION,1975,75.0,Bordeaux,790.0,0,RCA
1114,MISSION HAUT BRION / CHAPELLE DE LA…,2013,75.0,Bordeaux,34.5,0,RCA
1115,MISSION HAUT BRION / CHAPELLE DE LA…,2011,75.0,Bordeaux,51.0,0,RCA
1116,MISSION HAUT BRION Blanc,2014,75.0,Bordeaux,545.0,0,RCA
1117,MISSION HAUT BRION Blanc,2010,75.0,Bordeaux,560.0,0,RCA
1118,MISSION HAUT BRION Blanc,2009,75.0,Bordeaux,530.0,0,RCA
1119,MONBOUSQUET,2014,75.0,Bordeaux,27.5,0,RCA
1120,MONBOUSQUET,2013,75.0,Bordeaux,25.0,0,RCA
1121,MONBOUSQUET,2012,75.0,Bordeaux,30.0,0,RCA
1122,MONDOTTE (LA),2014,75.0,Bordeaux,108.0,0,RCA
1123,MONDOTTE (LA),2008,150.0,Bordeaux,325.0,0,RCA
1124,MONDOTTE (LA),2007,75.0,Bordeaux,142.0,0,RCA
1125,MONDOTTE (LA),2004,75.0,Bordeaux,165.0,0,RCA
1126,MONDOTTE (LA),2002,150.0,Bordeaux,270.0,0,RCA
1127,MONT PERAT Blanc,2014,75.0,Bordeaux,6.7,0,RCA
1128,MONT PERAT Blanc,2013,75.0,Bordeaux,6.7,0,RCA
1129,MONT PERAT Blanc,2012,75.0,Bordeaux,6.7,0,RCA
1130,MONT PERAT Rouge,2014,75.0,Bordeaux,8.9,0,RCA
1131,MONT PERAT Rouge,2013,75.0,Bordeaux,9.8,0,RCA
1132,MONT PERAT Rouge,2012,75.0,Bordeaux,9.8,0,RCA
1133,MONT PERAT Rouge,2011,75.0,Bordeaux,11.2,0,RCA
1134,MONTLISSE,2009,75.0,Bordeaux,14.0,0,RCA
1135,MONTLISSE,2008,75.0,Bordeaux,14.0,0,RCA
1136,MONTLISSE,2004,75.0,Bordeaux,14.0,0,RCA
1137,MONTROSE,2012,75.0,Bordeaux,62.5,0,RCA
1138,MONTROSE,2011,75.0,Bordeaux,68.0,0,RCA
1139,MONTROSE,2010,75.0,Bordeaux,205.0,0,RCA
1140,MONTROSE,2010,600.0,Bordeaux,2845.0,0,RCA
1141,MONTROSE,2008,75.0,Bordeaux,80.0,0,RCA
1142,MONTROSE,2007,75.0,Bordeaux,72.0,0,RCA
1143,MONTROSE,2006,75.0,Bordeaux,75.0,0,RCA
1144,MONTROSE,2005,75.0,Bordeaux,112.0,0,RCA
1145,MONTROSE,2003,75.0,Bordeaux,171.0,0,RCA
1146,MONTROSE,2001,75.0,Bordeaux,88.0,0,RCA
1147,MONTROSE,1996,75.0,Bordeaux,150.0,0,RCA
1148,MONTROSE,1990,75.0,Bordeaux,580.0,0,RCA
1149,MONTROSE,1989,75.0,Bordeaux,310.0,0,RCA
1150,MONTROSE / DAME DE MONTROSE,2013,75.0,Bordeaux,21.0,0,RCA
1151,MOUTON ROTHSCHILD,2014,300.0,Bordeaux,1250.0,0,RCA
1152,MOUTON ROTHSCHILD,2014,75.0,Bordeaux,320.0,0,RCA
1153,MOUTON ROTHSCHILD,2013,75.0,Bordeaux,305.0,0,RCA
1154,MOUTON ROTHSCHILD,2012,75.0,Bordeaux,310.0,0,RCA
1155,MOUTON ROTHSCHILD,2011,75.0,Bordeaux,350.0,0,RCA
1156,MOUTON ROTHSCHILD,2010,600.0,Bordeaux,5910.0,0,RCA
1157,MOUTON ROTHSCHILD,2010,500.0,Bordeaux,4924.0,0,RCA
1158,MOUTON ROTHSCHILD,2010,300.0,Bordeaux,2955.0,0,RCA
1159,MOUTON ROTHSCHILD,2010,75.0,Bordeaux,610.0,0,RCA
1160,MOUTON ROTHSCHILD,2009,600.0,Bordeaux,5910.0,0,RCA
1161,MOUTON ROTHSCHILD,2009,500.0,Bordeaux,4924.0,0,RCA
1162,MOUTON ROTHSCHILD,2009,300.0,Bordeaux,2955.0,0,RCA
1163,MOUTON ROTHSCHILD,2009,75.0,Bordeaux,586.0,0,RCA
1164,MOUTON ROTHSCHILD,2008,600.0,Bordeaux,3637.0,0,RCA
1165,MOUTON ROTHSCHILD,2008,500.0,Bordeaux,3030.0,0,RCA
1166,MOUTON ROTHSCHILD,2008,75.0,Bordeaux,415.0,0,RCA
1167,MOUTON ROTHSCHILD,2007,75.0,Bordeaux,435.0,0,RCA
1168,MOUTON ROTHSCHILD,2006,75.0,Bordeaux,450.0,0,RCA
1169,MOUTON ROTHSCHILD,2005,75.0,Bordeaux,520.0,0,RCA
1170,MOUTON ROTHSCHILD,2004,75.0,Bordeaux,418.0,0,RCA
1171,MOUTON ROTHSCHILD,2003,500.0,Bordeaux,3030.0,0,RCA
1172,MOUTON ROTHSCHILD,2003,300.0,Bordeaux,1860.0,0,RCA
1173,MOUTON ROTHSCHILD,2003,75.0,Bordeaux,465.0,0,RCA
1174,MOUTON ROTHSCHILD,2002,75.0,Bordeaux,390.0,0,RCA
1175,MOUTON ROTHSCHILD,2001,500.0,Bordeaux,3106.0,0,RCA
1176,MOUTON ROTHSCHILD,2001,150.0,Bordeaux,932.0,0,RCA
1177,MOUTON ROTHSCHILD,2001,75.0,Bordeaux,400.0,0,RCA
1178,MOUTON ROTHSCHILD,2000,500.0,Bordeaux,13650.0,0,RCA
1179,MOUTON ROTHSCHILD,2000,75.0,Bordeaux,1580.0,0,RCA
1180,MOUTON ROTHSCHILD,1999,600.0,Bordeaux,3690.0,0,RCA
1181,MOUTON ROTHSCHILD,1999,75.0,Bordeaux,395.0,0,RCA
1182,MOUTON ROTHSCHILD,1998,300.0,Bordeaux,1950.0,0,RCA
1183,MOUTON ROTHSCHILD,1998,75.0,Bordeaux,430.0,0,RCA
1184,MOUTON ROTHSCHILD,1996,75.0,Bordeaux,455.0,0,RCA
1185,MOUTON ROTHSCHILD,1995,600.0,Bordeaux,4091.0,0,RCA
1186,MOUTON ROTHSCHILD,1995,500.0,Bordeaux,3409.0,0,RCA
1187,MOUTON ROTHSCHILD,1994,75.0,Bordeaux,350.0,0,RCA
1188,MOUTON ROTHSCHILD,1993,75.0,Bordeaux,402.0,0,RCA
1189,MOUTON ROTHSCHILD,1992,75.0,Bordeaux,400.0,0,RCA
1190,MOUTON ROTHSCHILD,1991,75.0,Bordeaux,365.0,0,RCA
1191,MOUTON ROTHSCHILD,1990,75.0,Bordeaux,380.0,0,RCA
1192,MOUTON ROTHSCHILD,1989,75.0,Bordeaux,395.0,0,RCA
1193,MOUTON ROTHSCHILD,1988,75.0,Bordeaux,390.0,0,RCA
1194,MOUTON ROTHSCHILD,1987,75.0,Bordeaux,400.0,0,RCA
1195,MOUTON ROTHSCHILD,1986,75.0,Bordeaux,860.0,0,RCA
1196,MOUTON ROTHSCHILD,1985,75.0,Bordeaux,420.0,0,RCA
1197,MOUTON ROTHSCHILD,1984,75.0,Bordeaux,340.0,0,RCA
1198,MOUTON ROTHSCHILD,1983,75.0,Bordeaux,375.0,0,RCA
1199,MOUTON ROTHSCHILD,1981,75.0,Bordeaux,375.0,0,RCA
1200,MOUTON ROTHSCHILD,1974,75.0,Bordeaux,350.0,0,RCA
1201,MOUTON ROTHSCHILD,1961,150.0,Bordeaux,6000.0,0,RCA
1202,MOUTON ROTHSCHILD,1959,500.0,Bordeaux,25000.0,0,RCA
1203,MOUTON ROTHSCHILD / Petit Mouton,2014,75.0,Bordeaux,145.0,0,RCA
1204,MOUTON ROTHSCHILD / Petit Mouton,2013,75.0,Bordeaux,148.0,0,RCA
1205,MOUTON ROTHSCHILD / Petit Mouton,2012,150.0,Bordeaux,296.0,0,RCA
1206,MOUTON ROTHSCHILD / Petit Mouton,2012,75.0,Bordeaux,150.0,0,RCA
1207,MOUTON ROTHSCHILD / Petit Mouton,2011,75.0,Bordeaux,155.0,0,RCA
1208,MOUTON ROTHSCHILD / Petit Mouton,2010,75.0,Bordeaux,159.0,0,RCA
1209,MOUTON ROTHSCHILD / Petit Mouton,2009,150.0,Bordeaux,341.0,0,RCA
1210,MOUTON ROTHSCHILD / Petit Mouton,2009,75.0,Bordeaux,175.0,0,RCA
1211,MOUTON ROTHSCHILD / Petit Mouton,2008,150.0,Bordeaux,310.0,0,RCA
1212,MOUTON ROTHSCHILD / Petit Mouton,2008,75.0,Bordeaux,165.0,0,RCA
1213,MOUTON ROTHSCHILD / Petit Mouton,2007,150.0,Bordeaux,315.0,0,RCA
1214,MOUTON ROTHSCHILD / Petit Mouton,2006,150.0,Bordeaux,320.0,0,RCA
1215,MOUTON ROTHSCHILD / Petit Mouton,2006,75.0,Bordeaux,160.0,0,RCA
1216,MOUTON ROTHSCHILD / Petit Mouton,2004,150.0,Bordeaux,330.0,0,RCA
1217,MOUTON ROTHSCHILD / Petit Mouton,2004,75.0,Bordeaux,165.0,0,RCA
1218,MOUTON ROTHSCHILD / Petit Mouton,1998,75.0,Bordeaux,165.0,0,RCA
1219,MUMM BRUT,NV,75.0,Champagne,25.0,0,RCA
1220,MUMM Cordon Rouge,NV,75.0,Champagne,22.5,0,RCA
1221,OLIVIER,2013,75.0,Bordeaux,17.5,0,RCA
1222,OPUS ONE,2009,75.0,Napa,240.0,0,RCA
1223,ORMES DE PEZ,2013,75.0,Bordeaux,15.6,0,RCA
1224,ORMES DE PEZ,2012,75.0,Bordeaux,16.8,0,RCA
1225,ORMES DE PEZ,2011,75.0,Bordeaux,18.5,0,RCA
1226,ORMES DE PEZ,2008,75.0,Bordeaux,20.5,0,RCA
1227,ORMES DE PEZ,2005,75.0,Bordeaux,43.0,0,RCA
1228,PALMER,2014,75.0,Bordeaux,170.0,0,RCA
1229,PALMER,2013,75.0,Bordeaux,175.0,0,RCA
1230,PALMER,2012,75.0,Bordeaux,190.0,0,RCA
1231,PALMER,2011,75.0,Bordeaux,185.0,0,RCA
1232,PALMER,2009,75.0,Bordeaux,250.0,0,RCA
1233,PALMER,2007,75.0,Bordeaux,165.0,0,RCA
1234,PALMER,2006,75.0,Bordeaux,160.0,0,RCA
1235,PALMER,2005,75.0,Bordeaux,275.0,0,RCA
1236,PALMER,2004,75.0,Bordeaux,170.0,0,RCA
1237,PALMER,2002,75.0,Bordeaux,165.0,0,RCA
1238,PALMER,1998,75.0,Bordeaux,208.0,0,RCA
1239,PALMER,1995,75.0,Bordeaux,210.0,0,RCA
1240,PALMER,1989,75.0,Bordeaux,365.0,0,RCA
1241,PALMER / ALTER EGO,2014,600.0,Bordeaux,340.0,0,RCA
1242,PALMER / ALTER EGO,2014,300.0,Bordeaux,165.0,0,RCA
1243,PALMER / ALTER EGO,2014,150.0,Bordeaux,80.0,0,RCA
1244,PALMER / ALTER EGO,2014,75.0,Bordeaux,38.5,0,RCA
1245,PALMER / ALTER EGO,2013,75.0,Bordeaux,40.0,0,RCA
1246,PALMER / ALTER EGO,2012,75.0,Bordeaux,50.0,0,RCA
1247,PALMER / ALTER EGO,2011,75.0,Bordeaux,50.0,0,RCA
1248,PALMER / ALTER EGO,2009,75.0,Bordeaux,67.0,0,RCA
1249,PALMER / ALTER EGO,2006,150.0,Bordeaux,118.0,0,RCA
1250,PALMER / ALTER EGO,2006,75.0,Bordeaux,58.0,0,RCA
1251,PAPE CLEMENT,2014,600.0,Bordeaux,500.0,0,RCA
1252,PAPE CLEMENT,2014,300.0,Bordeaux,240.0,0,RCA
1253,PAPE CLEMENT,2014,75.0,Bordeaux,54.0,0,RCA
1254,PAPE CLEMENT,2013,75.0,Bordeaux,55.0,0,RCA
1255,PAPE CLEMENT,2012,75.0,Bordeaux,64.0,0,RCA
1256,PAPE CLEMENT,2011,75.0,Bordeaux,66.0,0,RCA
1257,PAPE CLEMENT,2010,75.0,Bordeaux,178.0,0,RCA
1258,PAPE CLEMENT,2009,75.0,Bordeaux,148.0,0,RCA
1259,PAPE CLEMENT,2007,75.0,Bordeaux,85.0,0,RCA
1260,PAPE CLEMENT / CLEMENTIN DE PAPE CLEMENT,2013,75.0,Bordeaux,16.08,0,RCA
1261,PAPE CLEMENT / CLEMENTIN DE PAPE CLEMENT,2012,75.0,Bordeaux,22.0,0,RCA
1262,PAPE CLEMENT / CLEMENTIN DE PAPE CLEMENT,2011,75.0,Bordeaux,23.0,0,RCA
1263,PAPE CLEMENT / CLEMENTIN DE PAPE CLEMENT,2009,75.0,Bordeaux,24.0,0,RCA
1264,PAPE CLEMENT BLANC,2014,75.0,Bordeaux,88.2,0,RCA
1265,PAPE CLEMENT BLANC,2013,75.0,Bordeaux,95.0,0,RCA
1266,PAPE CLEMENT BLANC,2007,75.0,Bordeaux,148.0,0,RCA
1267,PATRIS,1997,75.0,Bordeaux,12.5,0,RCA
1268,PAVIE,2014,600.0,Bordeaux,1700.0,0,RCA
1269,PAVIE,2014,300.0,Bordeaux,800.0,0,RCA
1270,PAVIE,2014,75.0,Bordeaux,180.0,0,RCA
1271,PAVIE,2013,75.0,Bordeaux,160.0,0,RCA
1272,PAVIE,2012,150.0,Bordeaux,590.0,0,RCA
1273,PAVIE,2012,75.0,Bordeaux,235.0,0,RCA
1274,PAVIE,2011,75.0,Bordeaux,190.0,0,RCA
1275,PAVIE,2010,75.0,Bordeaux,335.0,0,RCA
1276,PAVIE,2009,75.0,Bordeaux,338.0,0,RCA
1277,PAVIE,2008,75.0,Bordeaux,225.0,0,RCA
1278,PAVIE,2007,75.0,Bordeaux,185.0,0,RCA
1279,PAVIE,2006,75.0,Bordeaux,210.0,0,RCA
1280,PAVIE,2005,75.0,Bordeaux,365.0,0,RCA
1281,PAVIE,2004,75.0,Bordeaux,205.0,0,RCA
1282,PAVIE,2002,75.0,Bordeaux,225.0,0,RCA
1283,PAVIE,2000,75.0,Bordeaux,485.0,0,RCA
1284,PAVIE,1999,75.0,Bordeaux,230.0,0,RCA
1285,PAVIE,1993,75.0,Bordeaux,138.0,0,RCA
1286,PAVIE / AROMES DE PAVIE,2013,75.0,Bordeaux,44.0,0,RCA
1287,PAVIE / L'ESPRIT DE PAVIE,2011,75.0,Bordeaux,13.5,0,RCA
1288,PAVIE / L'ESPRIT DE PAVIE,2010,75.0,Bordeaux,13.5,0,RCA
1289,PAVIE DECESSE,2008,75.0,Bordeaux,83.0,0,RCA
1290,PAVIE DECESSE,2007,75.0,Bordeaux,60.0,0,RCA
1291,PAVIE MACQUIN,2010,75.0,Bordeaux,89.0,0,RCA
1292,PAVIE MACQUIN,1996,75.0,Bordeaux,71.0,0,RCA
1293,PEBY FAUGERES,2013,75.0,Bordeaux,68.5,0,RCA
1294,PEBY FAUGERES,2011,75.0,Bordeaux,74.0,0,RCA
1295,PEBY FAUGERES,2004,75.0,Bordeaux,57.0,0,RCA
1296,PEDESCLAUX,2014,75.0,Bordeaux,24.0,0,RCA
1297,PEDESCLAUX,2013,75.0,Bordeaux,19.8,0,RCA
1298,PEDESCLAUX,2012,75.0,Bordeaux,27.5,0,RCA
1299,PEDESCLAUX,2011,75.0,Bordeaux,28.0,0,RCA
1300,PEDESCLAUX,2008,75.0,Bordeaux,26.0,0,RCA
1301,PEDESCLAUX,2007,75.0,Bordeaux,26.0,0,RCA
1302,PEDESCLAUX,2006,75.0,Bordeaux,28.0,0,RCA
1303,PERRIER JOUET,NV,75.0,Champagne,28.0,0,RCA
1304,PETIT FAURIE DE SOUTARD,2012,75.0,Bordeaux,14.6,0,RCA
1305,PETIT FAURIE DE SOUTARD,2011,75.0,Bordeaux,17.1,0,RCA
1306,PETIT FAURIE DE SOUTARD,2007,75.0,Bordeaux,13.1,0,RCA
1307,PETIT FAURIE DE SOUTARD,2006,75.0,Bordeaux,14.8,0,RCA
1308,PETIT VILLAGE,1989,75.0,Bordeaux,80.0,0,RCA
1309,PETRUS,2014,75.0,Bordeaux,1980.0,0,RCA
1310,PETRUS,2012,75.0,Bordeaux,1950.0,0,RCA
1311,PETRUS,2011,75.0,Bordeaux,1625.0,0,RCA
1312,PETRUS,2010,75.0,Bordeaux,3070.0,0,RCA
1313,PETRUS,2009,75.0,Bordeaux,3170.0,0,RCA
1314,PETRUS,2008,75.0,Bordeaux,1900.0,0,RCA
1315,PETRUS,2007,75.0,Bordeaux,1750.0,0,RCA
1316,PETRUS,2006,75.0,Bordeaux,1880.0,0,RCA
1317,PETRUS,2004,75.0,Bordeaux,1720.0,0,RCA
1318,PETRUS,2003,75.0,Bordeaux,2100.0,0,RCA
1319,PETRUS,2001,75.0,Bordeaux,2075.0,0,RCA
1320,PETRUS,2000,75.0,Bordeaux,4260.0,0,RCA
1321,PETRUS,1999,75.0,Bordeaux,1800.0,0,RCA
1322,PETRUS,1998,75.0,Bordeaux,2935.0,0,RCA
1323,PETRUS,1997,75.0,Bordeaux,1600.0,0,RCA
1324,PETRUS,1996,75.0,Bordeaux,1930.0,0,RCA
1325,PETRUS,1995,75.0,Bordeaux,1935.0,0,RCA
1326,PETRUS,1994,75.0,Bordeaux,1770.0,0,RCA
1327,PETRUS,1993,75.0,Bordeaux,1770.0,0,RCA
1328,PETRUS,1992,75.0,Bordeaux,1598.0,0,RCA
1329,PETRUS,1990,75.0,Bordeaux,3690.0,0,RCA
1330,PETRUS,1989,75.0,Bordeaux,3650.0,0,RCA
1331,PETRUS,1988,75.0,Bordeaux,1750.0,0,RCA
1332,PETRUS,1987,75.0,Bordeaux,1710.0,0,RCA
1333,PETRUS,1986,75.0,Bordeaux,1600.0,0,RCA
1334,PETRUS,1985,75.0,Bordeaux,1695.0,0,RCA
1335,PETRUS,1984,75.0,Bordeaux,1700.0,0,RCA
1336,PETRUS,1983,75.0,Bordeaux,1600.0,0,RCA
1337,PETRUS,1982,75.0,Bordeaux,4200.0,0,RCA
1338,PETRUS,1981,75.0,Bordeaux,1690.0,0,RCA
1339,PETRUS,1980,75.0,Bordeaux,1500.0,0,RCA
1340,PETRUS,1979,75.0,Bordeaux,1480.0,0,RCA
1341,PETRUS,1978,75.0,Bordeaux,1370.0,0,RCA
1342,PETRUS,1976,75.0,Bordeaux,1590.0,0,RCA
1343,PETRUS,1945,75.0,Bordeaux,15500.0,0,RCA
1344,PHELAN SEGUR,2013,75.0,Bordeaux,22.0,0,RCA
1345,PHELAN SEGUR,2012,150.0,Bordeaux,57.0,0,RCA
1346,PHELAN SEGUR,2012,75.0,Bordeaux,24.0,0,RCA
1347,PHELAN SEGUR,2011,150.0,Bordeaux,59.5,0,RCA
1348,PHELAN SEGUR,2011,75.0,Bordeaux,28.5,0,RCA
1349,PHELAN SEGUR,2006,75.0,Bordeaux,28.0,0,RCA
1350,PICHON BARON,2014,75.0,Bordeaux,79.0,0,RCA
1351,PICHON BARON,2013,150.0,Bordeaux,123.0,0,RCA
1352,PICHON BARON,2013,75.0,Bordeaux,69.0,0,RCA
1353,PICHON BARON,2012,37.5,Bordeaux,42.5,0,RCA
1354,PICHON BARON,2012,75.0,Bordeaux,75.0,0,RCA
1355,PICHON BARON,2011,75.0,Bordeaux,78.0,0,RCA
1356,PICHON BARON,2009,37.5,Bordeaux,82.0,0,RCA
1357,PICHON BARON,2007,75.0,Bordeaux,85.0,0,RCA
1358,PICHON BARON,2006,600.0,Bordeaux,865.0,0,RCA
1359,PICHON BARON,2006,150.0,Bordeaux,205.0,0,RCA
1360,PICHON BARON,2006,37.5,Bordeaux,48.0,0,RCA
1361,PICHON BARON,2006,75.0,Bordeaux,93.0,0,RCA
1362,PICHON BARON,2005,75.0,Bordeaux,115.0,0,RCA
1363,PICHON BARON,2005,37.5,Bordeaux,52.5,0,RCA
1364,PICHON BARON,2004,600.0,Bordeaux,865.0,0,RCA
1365,PICHON BARON,2004,75.0,Bordeaux,94.0,0,RCA
1366,PICHON BARON,2002,75.0,Bordeaux,89.5,0,RCA
1367,PICHON BARON,2000,75.0,Bordeaux,185.0,0,RCA
1368,PICHON BARON,1983,75.0,Bordeaux,105.0,0,RCA
1369,PICHON BARON,1964,75.0,Bordeaux,175.0,0,RCA
1370,PICHON LALANDE,2012,75.0,Bordeaux,75.0,0,RCA
1371,PICHON LALANDE,2011,75.0,Bordeaux,81.0,0,RCA
1372,PICHON LALANDE,2010,75.0,Bordeaux,137.0,0,RCA
1373,PICHON LALANDE,2009,75.0,Bordeaux,145.0,0,RCA
1374,PICHON LALANDE,2008,37.5,Bordeaux,45.5,0,RCA
1375,PICHON LALANDE,2008,75.0,Bordeaux,91.0,0,RCA
1376,PICHON LALANDE,2007,37.5,Bordeaux,43.0,0,RCA
1377,PICHON LALANDE,2007,75.0,Bordeaux,80.0,0,RCA
1378,PICHON LALANDE,2006,75.0,Bordeaux,96.0,0,RCA
1379,PICHON LALANDE,2003,75.0,Bordeaux,137.0,0,RCA
1380,PICHON LALANDE,2000,75.0,Bordeaux,205.0,0,RCA
1381,PICHON LALANDE,1996,75.0,Bordeaux,185.0,0,RCA
1382,PICHON LALANDE / RESERVE DE LA C…,2014,75.0,Bordeaux,22.0,0,RCA
1383,PICHON LALANDE / RESERVE DE LA C…,2013,75.0,Bordeaux,23.0,0,RCA
1384,PICHON LALANDE / RESERVE DE LA C…,2011,75.0,Bordeaux,27.0,0,RCA
1385,PICHON LALANDE / RESERVE DE LA C…,2010,37.5,Bordeaux,21.5,0,RCA
1386,PICHON LALANDE / RESERVE DE LA C…,2008,75.0,Bordeaux,32.0,0,RCA
1387,PIN (LE),2014,75.0,Bordeaux,1280.0,0,RCA
1388,PIN (LE),2012,75.0,Bordeaux,1540.0,0,RCA
1389,PIN (LE),2011,150.0,Bordeaux,2960.0,0,RCA
1390,PIN (LE),2011,75.0,Bordeaux,1575.0,0,RCA
1391,PIN (LE),2010,75.0,Bordeaux,2950.0,0,RCA
1392,PIN (LE),2008,75.0,Bordeaux,1875.0,0,RCA
1393,PIN (LE),2004,75.0,Bordeaux,1750.0,0,RCA
1394,PIN (LE),1997,75.0,Bordeaux,1450.0,0,RCA
1395,"PIPER HEIDSIECK ""RARE""",2002,75.0,Champagne,125.0,0,RCA
1396,PONTET CANET,2014,600.0,Bordeaux,650.0,0,RCA
1397,PONTET CANET,2014,300.0,Bordeaux,330.0,0,RCA
1398,PONTET CANET,2014,75.0,Bordeaux,69.0,0,RCA
1399,PONTET CANET,2013,75.0,Bordeaux,68.0,0,RCA
1400,PONTET CANET,2012,75.0,Bordeaux,65.0,0,RCA
1401,PONTET CANET,2011,75.0,Bordeaux,62.5,0,RCA
1402,PONTET CANET,2010,75.0,Bordeaux,192.0,0,RCA
1403,PONTET CANET,2009,75.0,Bordeaux,185.0,0,RCA
1404,PONTET CANET,2006,75.0,Bordeaux,75.0,0,RCA
1405,PONTET CANET,2005,75.0,Bordeaux,114.0,0,RCA
1406,PONTET CANET,2004,75.0,Bordeaux,65.0,0,RCA
1407,PONTET CANET,2003,75.0,Bordeaux,85.0,0,RCA
1408,PONTET CANET,2002,75.0,Bordeaux,65.0,0,RCA
1409,PONTET CANET,2001,75.0,Bordeaux,72.0,0,RCA
1410,PONTET CANET,2000,75.0,Bordeaux,104.0,0,RCA
1411,PONTET CANET,1986,75.0,Bordeaux,83.0,0,RCA
1412,POTENSAC,2007,75.0,Bordeaux,17.0,0,RCA
1413,POTENSAC,2000,75.0,Bordeaux,25.0,0,RCA
1414,POTENSAC/CHAPELLE DE POTENSAC,2013,75.0,Bordeaux,6.8,0,RCA
1415,POUGET,2008,75.0,Bordeaux,54.0,0,RCA
1416,POUGET,2006,75.0,Bordeaux,55.0,0,RCA
1417,POUJEAUX,2013,75.0,Bordeaux,18.0,0,RCA
1418,POUJEAUX,2012,75.0,Bordeaux,20.0,0,RCA
1419,POUJEAUX,2010,75.0,Bordeaux,28.0,0,RCA
1420,POUJEAUX,2007,75.0,Bordeaux,22.0,0,RCA
1421,POUJEAUX,2006,75.0,Bordeaux,22.0,0,RCA
1422,PRIEURE LICHINE,2013,75.0,Bordeaux,23.5,0,RCA
1423,PRIEURE LICHINE,2011,75.0,Bordeaux,27.5,0,RCA
1424,PRIEURE LICHINE,2006,75.0,Bordeaux,45.0,0,RCA
1425,PRIEURE LICHINE/CONFIDENCES DE...,2012,75.0,Bordeaux,14.5,0,RCA
1426,PRIEURE LICHINE/CONFIDENCES DE...,2011,75.0,Bordeaux,14.5,0,RCA
