,Unnamed: 0,item id,wine,wine chinese,growth,type english,type chinese,vendor english,vendor chinese,region english,region chinese,country english,country chinese,rating,year,format,price,qty,negoce
278,278,CFW02053-2014-00750,Chateau La Fleur de Bouard,,,Red,紅酒,Chateau La Fleur de Bouard,,Bordeaux,波爾多,France,法國,,2014,750ml,15.5,6,BM
279,279,CFW01835-2001-00750,Chateau Le Pin,,,Red,紅酒,Chateau Le Pin,,"Pomerol, Bordeaux",波爾多,France,法國,,2001,750ml,2650.0,6,BM
280,280,CFW01841-1992-00750,Petrus,,,Red,紅酒,Petrus,,"Pomerol, Bordeaux",波爾多,France,法國,,1992,750ml,1860.0,6,BM
281,281,CFW00324-2011-00750,Vieux Chateau Certan,,,Red,紅酒,Vieux Chateau Certan,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2011,750ml,110.0,6,BM
282,282,CFW00324-2005-00750,Vieux Chateau Certan,,,Red,紅酒,Vieux Chateau Certan,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2005,750ml,199.0,6,BM
283,283,CFW00222-2014-03000,Chateau Beau Sejour Becot,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Beau Sejour Becot,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,3000ml,170.0,6,BM
284,284,CFW00225-2014-03000,Chateau Canon La Gaffeliere,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon La Gaffeliere, 嘉芙丽庄园,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,3000ml,202.0,6,BM
285,285,CFW00304-2014-03000,Chateau Clinet,,,Red,紅酒,Chateau Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2014,3000ml,212.0,6,BM
286,286,CFW00142-2004-03000,Chateau d’Armailhac,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2004,3000ml,222.0,6,BM
287,287,CFW00142-2002-03000,Chateau d’Armailhac,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2002,3000ml,225.0,6,BM
288,288,CFW00142-1994-03000,Chateau d’Armailhac,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,1994,3000ml,212.0,6,BM
289,289,CFW00309-2014-03000,Chateau Gazin,,,Red,紅酒,Chateau Gazin,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2014,3000ml,220.0,6,BM
290,290,CFW00064-1998-03000,Chateau Giscours,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Giscours,吉斯库尔,"Margaux, Bordeaux",波爾多,France,法國,,1998,3000ml,270.0,6,BM
291,291,CFW02061-2009-03000,Chateau La Pointe,,,Red,紅酒,Chateau La Pointe,,Bordeaux,波爾多,France,法國,,2009,3000ml,125.0,6,BM
292,292,CFW00001-2014-03000,Chateau Lafite Rothschild,拉菲正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2014,3000ml,1890.0,6,BM
293,293,CFW00014-2014-03000,Chateau Mouton Rothschild,武當正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2014,3000ml,1525.0,6,BM
294,294,CFW00014-2010-03000,Chateau Mouton Rothschild,武當正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2010,3000ml,2800.0,6,BM
295,295,CFW00014-2003-03000,Chateau Mouton Rothschild,武當正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2003,3000ml,2080.0,6,BM
296,296,CFW00017-2014-03000,Chateau Rauzan Segla,魯臣世家庄园正牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Rauzan Segla,魯臣世家庄园,"Margaux, Bordeaux",波爾多,France,法國,,2014,3000ml,230.0,6,BM
297,297,CFW00234-2014-03000,Chateau Valandraud,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Valandraud,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,3000ml,336.0,6,BM
298,298,CFW00051-2008-03000,La Dame de Montrose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Montrose,梦玫瑰,"St. Estephe, Bordeaux",波爾多,France,法國,,2008,3000ml,121.0,6,BM
299,299,CFW00307-2011-03000,La Petite Eglise,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2011,3000ml,135.0,6,BM
300,300,CFW00114-2011-06000,Chateau Beychevelle,龍船,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Beychevelle,龍船酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,2011,6000ml,674.0,6,BM
301,301,CFW00104-2009-06000,Chateau Branaire Ducru,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Branaire Ducru,,"St. Julien, Bordeaux",波爾多,France,法國,,2009,6000ml,591.0,6,BM
302,302,CFW00104-2005-06000,Chateau Branaire Ducru,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Branaire Ducru,,"St. Julien, Bordeaux",波爾多,France,法國,,2005,6000ml,699.0,6,BM
303,303,CFW00104-1995-06000,Chateau Branaire Ducru,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Branaire Ducru,,"St. Julien, Bordeaux",波爾多,France,法國,,1995,6000ml,656.0,6,BM
304,304,CFW00159-2002-06000,Chateau Clerc Milon,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2002,6000ml,563.0,6,BM
305,305,CFW00080-2014-06000,Chateau La Lagune,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau La Lagune,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2014,6000ml,265.0,6,BM
306,306,CFW00318-2014-06000,Chateau Le Gay,,,Red,紅酒,Chateau Le Gay,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2014,6000ml,525.0,6,BM
307,307,CFW00306-2014-06000,Chateau L'Eglise Clinet,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2014,6000ml,1069.0,6,BM
308,308,CFW00023-2014-06000,Chateau Leoville Poyferre,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Leoville Poyferre,乐芙,"St. Julien, Bordeaux",波爾多,France,法國,,2014,6000ml,480.0,6,BM
309,309,CFW00126-2014-06000,Chateau Pontet Canet,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Pontet Canet,旁堤卡内酒庄,"Pauillac, Bordeaux",波爾多,France,法國,,2014,6000ml,715.0,6,BM
310,310,CFW00365-2009-06000,Chateau Poujeaux,,Cru Bourgeois Exceptionnel,Red,紅酒,Chateau Poujeaux,,"Moulis, Bordeaux",波爾多,France,法國,,2009,6000ml,295.0,6,BM
311,311,CFW00365-2004-06000,Chateau Poujeaux,,Cru Bourgeois Exceptionnel,Red,紅酒,Chateau Poujeaux,,"Moulis, Bordeaux",波爾多,France,法國,,2004,6000ml,266.0,6,BM
312,312,CFW00114-2011-05000,Chateau Beychevelle,龍船,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Beychevelle,龍船酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,2011,5000ml,566.0,6,BM
313,313,CFW00104-1995-05000,Chateau Branaire Ducru,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Branaire Ducru,,"St. Julien, Bordeaux",波爾多,France,法國,,1995,5000ml,550.0,6,BM
314,314,CFW00159-2002-05000,Chateau Clerc Milon,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2002,5000ml,472.0,6,BM
315,315,CFW00014-2003-05000,Chateau Mouton Rothschild,武當正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2003,5000ml,3446.0,6,BM
316,316,CFW00365-2009-05000,Chateau Poujeaux,,Cru Bourgeois Exceptionnel,Red,紅酒,Chateau Poujeaux,,"Moulis, Bordeaux",波爾多,France,法國,,2009,5000ml,257.0,6,BM
317,317,CFW00217-2013-01500,Chateau Angelus,金鐘,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Angelus,金鐘酒莊,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,1500ml,460.0,6,BM
318,318,CFW00114-2010-01500,Chateau Beychevelle,龍船,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Beychevelle,龍船酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,2010,1500ml,193.9,6,BM
319,319,CFW00114-1999-01500,Chateau Beychevelle,龍船,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Beychevelle,龍船酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,1999,1500ml,166.0,6,BM
320,320,CFW00087-2011-01500,Chateau Calon Segur,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Calon Segur, 卡龙世家,"St. Estephe, Bordeaux",波爾多,France,法國,,2011,1500ml,135.0,6,BM
321,321,CFW00087-2001-01500,Chateau Calon Segur,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Calon Segur, 卡龙世家,"St. Estephe, Bordeaux",波爾多,France,法國,,2001,1500ml,160.0,6,BM
322,322,CFW00224-2011-01500,Chateau Canon,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon,卡侬城堡,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,1500ml,139.0,6,BM
323,323,CFW00043-2010-01500,Chateau Ducru Beaucaillou,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Ducru Beaucaillou,宝嘉龙酒庄,"St. Julien, Bordeaux",波爾多,France,法國,,2010,1500ml,340.0,6,BM
324,324,CFW00043-2007-01500,Chateau Ducru Beaucaillou,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Ducru Beaucaillou,宝嘉龙酒庄,"St. Julien, Bordeaux",波爾多,France,法國,,2007,1500ml,222.0,6,BM
325,325,CFW00102-1991-01500,Chateau Duhart Milon,都夏美隆,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Domaines Barons de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,1991,1500ml,200.0,6,BM
326,326,CFW00263-2010-01500,Chateau Fonplegade,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Fonplegade,,"St. Emilion, Bordeaux",波爾多,France,法國,,2010,1500ml,56.0,6,BM
327,327,CFW00267-2008-01500,Chateau Grand Corbin Despagne,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Grand Corbin Despagne,,"St. Emilion, Bordeaux",波爾多,France,法國,,2008,1500ml,36.0,6,BM
328,328,CFW00030-2009-01500,Chateau Gruaud Larose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Gruaud Larose,金玫瑰城堡,"St. Julien, Bordeaux",波爾多,France,法國,,2009,1500ml,140.0,6,BM
329,329,CFW00310-2006-01500,Chateau La Conseillante,,,Red,紅酒,Chateau La Conseillante,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2006,1500ml,215.0,6,BM
330,330,CFW01808-2005-01500,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2005,1500ml,1100.0,6,BM
331,331,CFW02061-2008-01500,Chateau La Pointe,,,Red,紅酒,Chateau La Pointe,,Bordeaux,波爾多,France,法國,,2008,1500ml,60.0,6,BM
332,332,CFW00001-1983-01500,Chateau Lafite Rothschild,拉菲正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,1983,1500ml,1400.0,6,BM
333,333,CFW02070-2012-01500,Chateau Lafleur,,,Red,紅酒,Chateau Lafleur,,Bordeaux,波爾多,France,法國,,2012,1500ml,750.0,6,BM
334,334,CFW00306-2010-01500,Chateau L'Eglise Clinet,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2010,1500ml,700.0,6,BM
335,335,CFW00134-1999-01500,Chateau Lynch Bages,靚茨伯,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Lynch Bages,都卡斯庄园,"Pauillac, Bordeaux",波爾多,France,法國,,1999,1500ml,270.0,6,BM
336,336,CFW00006-2000-01500,Chateau Margaux,瑪歌正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Margaux,瑪歌酒莊,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2000,1500ml,1750.0,6,BM
337,337,CFW00050-1985-01500,Chateau Montrose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Montrose,梦玫瑰,"St. Estephe, Bordeaux",波爾多,France,法國,,1985,1500ml,255.0,6,BM
338,338,CFW00014-1993-01500,Chateau Mouton Rothschild,武當正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,1993,1500ml,840.0,6,BM
339,339,CFW00220-2002-01500,Chateau Pavie,帕菲正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Pavie,帕菲,"St. Emilion, Bordeaux",波爾多,France,法國,,2002,1500ml,495.0,6,BM
340,340,CFW00365-2008-01500,Chateau Poujeaux,,Cru Bourgeois Exceptionnel,Red,紅酒,Chateau Poujeaux,,"Moulis, Bordeaux",波爾多,France,法國,,2008,1500ml,47.0,6,BM
341,341,CFW00017-1998-01500,Chateau Rauzan Segla,魯臣世家庄园正牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Rauzan Segla,魯臣世家庄园,"Margaux, Bordeaux",波爾多,France,法國,,1998,1500ml,140.0,6,BM
342,342,CFW00337-2011-01500,Chateau Suduiraut,,Sauternes Premiers Crus,Sweet,甜酒,Chateau Suduiraut,,"Sauternes, Bordeaux",波爾多,France,法國,,2011,1500ml,84.0,6,BM
343,343,CFW00051-1991-01500,La Dame de Montrose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Montrose,梦玫瑰,"St. Estephe, Bordeaux",波爾多,France,法國,,1991,1500ml,52.0,6,BM
344,344,CFW01841-2007-01500,Petrus,,,Red,紅酒,Petrus,,"Pomerol, Bordeaux",波爾多,France,法國,,2007,1500ml,3800.0,6,BM
345,345,CFW00042-2008-01500,Reserve de la Comtesse,碧尚女爵副牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Pichon Comtesse de Lalande,碧尚女爵,"Pauillac, Bordeaux",波爾多,France,法國,,2008,1500ml,53.0,6,BM
346,346,CFW00330-2014-12000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2014,12000ml,4000.0,7,BM
347,347,CFW00373-2011-00750,Chateau Beaumont,,Cru Bourgeois Superieur,Red,紅酒,Chateau Beaumont,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,7.5,7,BM
348,348,CFW01841-2000-00750,Petrus,,,Red,紅酒,Petrus,,"Pomerol, Bordeaux",波爾多,France,法國,,2000,750ml,4000.0,7,BM
349,349,CFW00064-2004-03000,Chateau Giscours,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Giscours,吉斯库尔,"Margaux, Bordeaux",波爾多,France,法國,,2004,3000ml,250.0,7,BM
350,350,CFW00001-1992-03000,Chateau Lafite Rothschild,拉菲正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,1992,3000ml,2552.0,7,BM
351,351,CFW00306-1996-03000,Chateau L'Eglise Clinet,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,1996,3000ml,630.0,7,BM
352,352,CFW00219-2007-06000,Chateau Cheval Blanc,白马正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Cheval Blanc,白马,"St. Emilion, Bordeaux",波爾多,France,法國,,2007,6000ml,2760.0,7,BM
353,353,CFW00064-2009-05000,Chateau Giscours,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Giscours,吉斯库尔,"Margaux, Bordeaux",波爾多,France,法國,,2009,5000ml,453.0,7,BM
354,354,CFW00330-2014-09000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2014,9000ml,3000.0,7,BM
355,355,CFW00373-2009-00750,Chateau Beaumont,,Cru Bourgeois Superieur,Red,紅酒,Chateau Beaumont,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2009,750ml,13.75,8,BM
356,356,CFW00268-2014-00750,Chateau Grand Mayne,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Grand Mayne,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,23.0,8,BM
357,357,CFW00163-2011-00750,Les Allees de Cantemerle,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Cantemerle,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,8.95,8,BM
358,358,CFW00138-2010-03000,Chateau Dauzac,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Dauzac,,"Margaux, Bordeaux",波爾多,France,法國,,2010,3000ml,171.0,8,BM
359,359,CFW00330-2013-03000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2013,3000ml,1000.0,8,BM
360,360,CFW00026-2007-03000,Chateau Leoville Barton,巴頓正牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Leoville Barton,巴頓,"St. Julien, Bordeaux",波爾多,France,法國,,2007,3000ml,230.0,8,BM
361,361,CFW00023-2009-03000,Chateau Leoville Poyferre,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Leoville Poyferre,乐芙,"St. Julien, Bordeaux",波爾多,France,法國,,2009,3000ml,970.0,8,BM
362,362,CFW00030-2014-06000,Chateau Gruaud Larose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Gruaud Larose,金玫瑰城堡,"St. Julien, Bordeaux",波爾多,France,法國,,2014,6000ml,375.0,8,BM
363,363,CFW00232-1997-05000,Chateau Troplong Mondot,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Troplong Mondot,蒙度,"St. Emilion, Bordeaux",波爾多,France,法國,,1997,5000ml,400.0,8,BM
364,364,CFW00039-2014-05000,Les Griffons de Pichon Baron,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Pichon Longueville Baron,男爵,"Pauillac, Bordeaux",波爾多,France,法國,,2014,5000ml,250.0,8,BM
365,365,CFW00051-2008-01500,La Dame de Montrose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Montrose,梦玫瑰,"St. Estephe, Bordeaux",波爾多,France,法國,,2008,1500ml,60.0,8,BM
366,366,CFW00055-2012-00750,Chateau d’Issan,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau d’Issan,,"Margaux, Bordeaux",波爾多,France,法國,,2012,750ml,42.0,9,BM
367,367,CFW00477-2012-00750,Chateau Bridane,,Crus Bourgeois,Red,紅酒,Chateau Bridane,,"St. Julien, Bordeaux",波爾多,France,法國,,2012,750ml,10.8,9,BM
368,368,CFW00033-2008-00750,Chevalier de Lascombes,力士金副牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Lascombes,力士金酒莊,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2008,750ml,23.0,9,BM
369,369,CFW00327-2014-00750,Fugue de Nenin,,,Red,紅酒,Chateau Nenin,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2014,750ml,15.0,9,BM
370,370,CFW01835-2014-00750,Chateau Le Pin,,,Red,紅酒,Chateau Le Pin,,"Pomerol, Bordeaux",波爾多,France,法國,,2014,750ml,1800.0,9,BM
371,371,CFW00039-2014-00750,Les Griffons de Pichon Baron,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Pichon Longueville Baron,男爵,"Pauillac, Bordeaux",波爾多,France,法國,,2014,750ml,25.0,9,BM
372,372,CFW00219-2012-03000,Chateau Cheval Blanc,白马正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Cheval Blanc,白马,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,3000ml,1408.0,9,BM
373,373,CFW00143-2009-03000,Chateau du Tertre,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Du Tertre,,"Margaux, Bordeaux",波爾多,France,法國,,2009,3000ml,223.0,9,BM
374,374,CFW00318-2012-03000,Chateau Le Gay,,,Red,紅酒,Chateau Le Gay,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2012,3000ml,280.0,9,BM
375,375,CFW00306-1993-03000,Chateau L'Eglise Clinet,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,1993,3000ml,465.0,9,BM
376,376,CFW00365-2006-03000,Chateau Poujeaux,,Cru Bourgeois Exceptionnel,Red,紅酒,Chateau Poujeaux,,"Moulis, Bordeaux",波爾多,France,法國,,2006,3000ml,142.0,9,BM
377,377,CFW00035-2014-06000,Chateau Brane Cantenac,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2014,6000ml,385.0,9,BM
378,378,CFW00219-2009-06000,Chateau Cheval Blanc,白马正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Cheval Blanc,白马,"St. Emilion, Bordeaux",波爾多,France,法國,,2009,6000ml,6080.0,9,BM
379,379,CFW00330-2013-06000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2013,6000ml,2000.0,9,BM
380,380,CFW00014-2003-06000,Chateau Mouton Rothschild,武當正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2003,6000ml,4133.0,9,BM
381,381,CFW00182-2010-01500,Chateau de Fieuzal Rouge,,Graves,Red,紅酒,Chateau de Fieuzal,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2010,1500ml,66.0,9,BM
382,382,CFW00093-1995-01500,Chateau Saint Pierre,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Domaines Henri Martin,,"St. Julien, Bordeaux",波爾多,France,法國,,1995,1500ml,140.0,9,BM
383,383,CFW00975-2003-00375,Chateau Raymond Lafon,,,Red,紅酒,Chateau Raymond Lafon,,Bordeaux,波爾多,France,法國,,2003,375ml,18.0,10,BM
384,384,CFW01808-2012-00750,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2012,750ml,172.0,10,BM
385,385,CFW02145-2011-00750,Chateau Teyssier,,,Red,紅酒,Chateau Teyssier,,Bordeaux,波爾多,France,法國,,2011,750ml,10.5,10,BM
386,386,CFW00605-2011-00750,Clos Les Lunelles,,,Red,紅酒,Clos Les Lunelles,,Bordeaux,波爾多,France,法國,,2011,750ml,16.2,10,BM
387,387,CFW00104-2009-03000,Chateau Branaire Ducru,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Branaire Ducru,,"St. Julien, Bordeaux",波爾多,France,法國,,2009,3000ml,308.0,10,BM
388,388,CFW00142-2014-03000,Chateau d’Armailhac,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2014,3000ml,160.0,10,BM
389,389,CFW00251-2005-03000,Chateau Dassault,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Dassault,,"St. Emilion, Bordeaux",波爾多,France,法國,,2005,3000ml,240.0,10,BM
390,390,CFW00310-2009-03000,Chateau La Conseillante,,,Red,紅酒,Chateau La Conseillante,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2009,3000ml,710.0,10,BM
391,391,CFW00220-2012-03000,Chateau Pavie,帕菲正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Pavie,帕菲,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,3000ml,1200.0,10,BM
392,392,CFW00307-2012-03000,La Petite Eglise,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2012,3000ml,150.0,10,BM
393,393,CFW00020-2014-06000,Chateau Leoville Las Cases,雄狮正牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Leoville Las Cases,雄狮酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,2014,6000ml,920.0,10,BM
394,394,CFW00104-1999-05000,Chateau Branaire Ducru,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Branaire Ducru,,"St. Julien, Bordeaux",波爾多,France,法國,,1999,5000ml,394.0,10,BM
395,395,CFW00251-1998-05000,Chateau Dassault,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Dassault,,"St. Emilion, Bordeaux",波爾多,France,法國,,1998,5000ml,282.0,10,BM
396,396,CFW00001-2013-01500,Chateau Lafite Rothschild,拉菲正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2013,1500ml,914.0,10,BM
397,397,CFW00259-2010-00750,Chateau Fombrauge,,St. Emilion Grand Cru Classe,Red,紅酒,Bernard Magrez,,"St. Emilion, Bordeaux",波爾多,France,法國,,2010,750ml,26.5,11,BM
398,398,CFW00045-2008-00750,Chateau Lalande Borie,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Ducru Beaucaillou,宝嘉龙酒庄,"St. Julien, Bordeaux",波爾多,France,法國,,2008,750ml,19.5,11,BM
399,399,CFW00230-2014-00750,La Mondotte,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,La Mondotte,拉梦多,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,115.0,11,BM
