,Wine,Vintage,Format,Cost,Qty,Negoce
1113,Virecourt Conte,2011,750ml,3.7,24000,RCA
1114,"Xavier, Côtes du Rhône",2014,750ml,5.5,24000,RCA
1115,"Xavier, Côtes du Rhône xi",2015,750ml,5.5,24000,RCA
1116,Vieille Tour (de la) (Blanc),2016,750ml,4.15,24000,RCA
1117,Fermenteaux (Les),2015,750ml,2.75,24000,RCA
1118,Haut Vieux Chêne,2015,750ml,3.0,24000,RCA
1119,Montet,2014,750ml,3.7,24000,RCA
1120,Dudon (Rouge),2004,750ml,4.3,24000,RCA
1121,Freynelle (La) Rouge,2015,750ml,4.05,24000,RCA
1122,"Lamothe Castéra ""cuvée supérieure""",2015,750ml,2.95,24000,RCA
1123,Romfort,2015,750ml,3.8,24000,RCA
1124,Virecourt Conté,2014,750ml,3.9,24000,RCA
1125,Malagar (Rouge),2012,750ml,4.05,24000,RCA
1126,Vieille Tour (de la),2014,750ml,4.2,24000,RCA
1127,Lafite Monteil,2014,750ml,5.3,24000,RCA
1128,Annereaux (des),2011,750ml,10.0,24000,RCA
1129,Pey de Pont,2014,750ml,6.3,24000,RCA
1130,Amour,2014,750ml,6.3,24000,RCA
1131,Lestage Simon,1996,750ml,7.0,24000,RCA
1132,Grandis,2011,750ml,8.2,24000,RCA
1133,"Saumur-Champigny, Sous le Château",2015,750ml,5.45,24000,RCA
1134,"Pouilly-Fumé, La Vigne aux Sandres",2015,750ml,9.95,24000,RCA
1135,Fleur Haut Gaussens,2011,750ml,5.2,3750,RCA
1136,Lanessan,2008,750ml,12.0,600,RCA
1137,Lanessan,2007,750ml,11.5,600,RCA
1138,Pineau du Rey,2002,375ml,4.7,6000,RCA
1139,Calvimont Rouge / Red,2014,750ml,5.3,6000,RCA
1140,Malescasse,2008,750ml,9.7,6000,RCA
1141,Malescasse,2007,750ml,9.0,6000,RCA
1142,Malescasse,2002,750ml,10.2,6000,RCA
1143,Malescasse / Closerie de Malescasse (La),2012,750ml,7.7,6000,RCA
1144,Mayne (du) Rouge / Red,2014,750ml,5.3,6000,RCA
1145,Calvimont Rouge / Red,2014,750ml,5.3,6000,RCA
1146,Mayne (du) Rouge / Red,2014,750ml,5.3,6000,RCA
