,Wine,Vintage,Format,Cost,Qty,Negoce
1086,PAPE CLEMENT / CLEMENTIN de Pape Clement,2012,750ml,22.5,96,RCA
1087,SMITH HAUT LAFITTE,2016,750ml,76.8,120,RCA
1088,SMITH HAUT LAFITTE,2015,750ml,78.0,384,RCA
1089,SMITH HAUT LAFITTE,2014,750ml,60.0,216,RCA
1090,SMITH HAUT LAFITTE,2013,750ml,45.0,570,RCA
1091,SMITH HAUT LAFITTE,2012,750ml,58.0,138,RCA
1092,SMITH HAUT LAFITTE,2011,750ml,55.0,426,RCA
1093,SMITH HAUT LAFITTE,2010,750ml,120.0,120,RCA
1094,SMITH HAUT LAFITTE,2009,750ml,240.0,54,RCA
1095,SMITH HAUT LAFITTE,2008,750ml,216.0,6,RCA
1096,SMITH HAUT LAFITTE,2006,750ml,80.0,36,RCA
1097,HAUT BRION Blanc,2016,750ml,650.0,6,RCA
1098,LARRIVET HAUT BRION Blanc,2016,750ml,22.8,600,RCA
1099,LATOUR MARTILLAC Rouge,2016,750ml,25.2,600,RCA
1100,PICHON BARON (Longueville),2014,750ml,79.0,552,RCA
1101,BELLEGRAVE,2016,750ml,22.2,156,RCA
1102,CABANNE (LA),2016,750ml,24.0,144,RCA
1103,CABANNE (LA),2015,750ml,21.6,12,RCA
1104,CLINET,2016,750ml,79.0,36,RCA
1105,CLINET,2014,750ml,50.0,30,RCA
1106,CLINET,2013,750ml,48.5,594,RCA
1107,CONSEILLANTE (LA),2016,750ml,160.0,6,RCA
1108,CONSEILLANTE (LA),2015,750ml,140.0,12,RCA
1109,CONSEILLANTE (LA),2011,750ml,82.0,144,RCA
1110,CONSEILLANTE (LA),2010,750ml,178.0,12,RCA
1111,CONSEILLANTE (LA),2009,750ml,158.0,12,RCA
1112,CONSEILLANTE (LA),2000,750ml,210.0,3,RCA
1113,CONSEILLANTE (LA),1990,750ml,400.0,1,RCA
1114,CROIX ST VINCENT (La),2014,750ml,13.0,60,RCA
1115,EGLISE CLINET (L'),2016,750ml,225.0,36,RCA
1116,EGLISE CLINET (L'),2011,750ml,123.0,12,RCA
1117,EGLISE CLINET (L'),2009,750ml,385.0,6,RCA
1118,EGLISE CLINET (L') / PETITE EGLISE,2016,750ml,29.5,66,RCA
1119,EGLISE CLINET (L') / PETITE EGLISE,2015,750ml,30.0,48,RCA
1120,EVANGILE (L') (Lafite),2016,750ml,180.0,60,RCA
1121,EVANGILE (L') (Lafite),2015,750ml,185.0,48,RCA
1122,EVANGILE (L') (Lafite),2011,750ml,114.0,182,RCA
1123,EVANGILE (L') (Lafite),2010,750ml,200.0,12,RCA
1124,EVANGILE (L') (Lafite),2009,750ml,345.0,12,RCA
1125,EVANGILE (L') (Lafite) / BLASON DE L'EVANGILE,2012,750ml,34.0,60,RCA
1126,FERRAND,2014,750ml,14.7,2400,RCA
1127,FLEUR PETRUS (LA),2016,750ml,200.0,60,RCA
1128,FLEUR PETRUS (LA),2015,750ml,170.0,60,RCA
1129,FLEUR PETRUS (LA),2014,750ml,140.0,12,RCA
1130,FLEUR PETRUS (LA),2011,750ml,145.0,105,RCA
1131,FLEUR PETRUS (LA),2010,750ml,205.0,66,RCA
1132,FLEUR PETRUS (LA),2004,750ml,189.0,6,RCA
1133,FLEUR PETRUS (LA),1997,750ml,190.0,12,RCA
1134,GAY (LE),2016,750ml,86.4,12,RCA
1135,GAY (LE),2014,750ml,60.0,60,RCA
1136,GAY (LE),2012,750ml,68.5,300,RCA
1137,GAY (LE),2011,750ml,62.0,300,RCA
1138,GAY (LE),2009,750ml,137.0,60,RCA
1139,GAZIN,2011,750ml,44.5,6,RCA
1140,GAZIN,2010,750ml,88.5,6,RCA
1141,HAUT MAILLET,2016,750ml,21.0,300,RCA
1142,HOSANNA,2015,750ml,170.0,18,RCA
1143,HOSANNA,2012,750ml,130.0,12,RCA
1144,JP JANOUEIX / CROIX SAINT GEORGES (LA),2016,750ml,43.0,300,RCA
1145,JP JANOUEIX / SACRE COEUR,2016,750ml,22.0,180,RCA
1146,JP MOUEIX / HOSANNA,2016,750ml,140.0,6,RCA
1147,LAFLEUR,2010,750ml,1180.0,12,RCA
1148,LAFLEUR,2009,750ml,1280.0,12,RCA
1149,LAFLEUR / PENSEES DE LAFLEUR,2012,750ml,92.0,6,RCA
1150,LAFLEUR GAZIN,2001,750ml,42.0,24,RCA
1151,NENIN,2007,750ml,34.0,300,RCA
1152,NENIN / FUGUE DE NENIN,2013,750ml,17.0,300,RCA
1153,NENIN / FUGUE DE NENIN,2010,750ml,28.5,300,RCA
1154,PETRUS,2014,750ml,2050.0,9,RCA
1155,PETRUS,2013,750ml,1780.0,2,RCA
1156,PETRUS,2012,750ml,1950.0,12,RCA
1157,PETRUS,2011,750ml,1825.0,6,RCA
1158,PETRUS,2010,750ml,3400.0,12,RCA
1159,PETRUS,2009,750ml,3250.0,6,RCA
1160,PETRUS,2008,750ml,2000.0,6,RCA
1161,PETRUS,2007,750ml,1985.0,24,RCA
1162,PETRUS,2006,750ml,1990.0,12,RCA
1163,PETRUS,2005,750ml,3125.0,12,RCA
1164,PETRUS,2004,750ml,1950.0,6,RCA
1165,PETRUS,2003,750ml,2200.0,6,RCA
1166,PETRUS,2002,750ml,2035.0,9,RCA
1167,PETRUS,2001,750ml,2240.0,6,RCA
1168,PETRUS,2000,750ml,4150.0,12,RCA
1169,PETRUS,1999,750ml,1995.0,6,RCA
1170,PETRUS,1998,750ml,2850.0,6,RCA
1171,PETRUS,1997,750ml,1875.0,6,RCA
1172,PETRUS,1996,750ml,2140.0,6,RCA
1173,PETRUS,1995,750ml,2275.0,6,RCA
1174,PETRUS,1994,750ml,1875.0,6,RCA
1175,PETRUS,1993,750ml,1890.0,6,RCA
1176,PETRUS,1990,750ml,3900.0,12,RCA
1177,PETRUS,1989,750ml,3950.0,12,RCA
1178,PETRUS,1988,750ml,1705.0,3,RCA
1179,PETRUS,1987,750ml,1680.0,7,RCA
1180,PETRUS,1986,750ml,1725.0,6,RCA
1181,PETRUS,1985,750ml,1930.0,4,RCA
1182,PETRUS,1984,750ml,1700.0,1,RCA
1183,PETRUS,1983,750ml,1600.0,6,RCA
1184,PETRUS,1982,750ml,4250.0,6,RCA
1185,PETRUS,1981,750ml,1725.0,8,RCA
1186,PETRUS,1980,750ml,1575.0,3,RCA
1187,PETRUS,1979,750ml,1580.0,3,RCA
1188,PETRUS,1978,750ml,1550.0,3,RCA
1189,PETRUS,1976,750ml,1590.0,12,RCA
1190,PETRUS,1975,750ml,1710.0,1,RCA
1191,PETRUS,1964,750ml,2950.0,1,RCA
1192,PETRUS,1945,750ml,14900.0,1,RCA
1193,PIN (Le),2016,750ml,2700.0,6,RCA
1194,PIN (Le),2015,750ml,2700.0,6,RCA
1195,PIN (LE),2014,750ml,1840.0,18,RCA
1196,PIN (LE),2012,750ml,1855.0,6,RCA
1197,PIN (LE),2011,750ml,1925.0,18,RCA
1198,PIN (LE),2010,750ml,3600.0,6,RCA
1199,PIN (LE),2009,750ml,3600.0,6,RCA
1200,PIN (LE),2008,750ml,2020.0,1,RCA
1201,PIN (LE),2007,750ml,1890.0,18,RCA
1202,PIN (LE),2006,750ml,1985.0,2,RCA
1203,PIN (LE),2000,750ml,3400.0,3,RCA
1204,TAILLEFER,2016,750ml,17.5,564,RCA
1205,TAILLEFER,2015,750ml,18.5,300,RCA
1206,TAILLEFER,2014,750ml,20.0,660,RCA
1207,TAILLEFER,2013,750ml,16.0,300,RCA
1208,TROTANOY,2016,750ml,245.0,24,RCA
1209,TROTANOY,2010,750ml,245.0,12,RCA
1210,TROTANOY,2009,750ml,295.0,12,RCA
1211,TROTANOY,2006,750ml,110.0,6,RCA
1212,VIEUX CHÂTEAU CERTAN,2016,750ml,225.0,30,RCA
1213,VIEUX CHÂTEAU CERTAN,2010,750ml,300.0,12,RCA
1214,VIEUX CHÂTEAU CERTAN,1999,750ml,120.0,12,RCA
1215,VIEUX CHÂTEAU CERTAN/ LA GRAVETTE,2015,750ml,45.0,12,RCA
1216,VIOLETTE (LA),2011,750ml,170.5,240,RCA
1217,VIOLETTE (LA),2006,750ml,159.5,120,RCA
1218,CROFT,NV,750ml,29.0,24,RCA
1219,VIEUX TELEGRAPHE - DOMAINE BRUNIER,2006,750ml,50.0,12,RCA
1220,ANGELUS,2016,750ml,294.0,120,RCA
1221,ANGELUS,2015,750ml,270.0,72,RCA
1222,ANGELUS,2014,750ml,235.0,480,RCA
1223,ANGELUS,2013,750ml,210.0,132,RCA
1224,ANGELUS,2012,750ml,340.0,192,RCA
1225,ANGELUS,2011,750ml,244.0,72,RCA
1226,ANGELUS,2010,750ml,352.0,60,RCA
1227,ANGELUS,2009,750ml,360.0,30,RCA
1228,ANGELUS,2008,750ml,280.0,6,RCA
1229,ANGELUS,2005,750ml,475.0,36,RCA
1230,ANGELUS,1997,750ml,310.0,18,RCA
1231,ANGELUS,1992,750ml,280.0,12,RCA
1232,ANGELUS,1985,750ml,270.0,6,RCA
1233,ANGELUS / BELLEVUE,2016,750ml,32.5,96,RCA
1234,ANGELUS / CARILLON D'ANGELUS,2016,750ml,72.0,60,RCA
1235,ANGELUS / CARILLON D'ANGELUS,2015,750ml,65.0,222,RCA
1236,ANGELUS / CARILLON D'ANGELUS,2014,750ml,59.0,246,RCA
1237,ANGELUS / CARILLON D'ANGELUS,2013,750ml,57.0,36,RCA
1238,ANGELUS / CARILLON D'ANGELUS,2012,750ml,77.0,54,RCA
1239,ANGELUS / CARILLON D'ANGELUS,2011,750ml,61.0,18,RCA
1240,ANGELUS / CARILLON D'ANGELUS,2000,750ml,89.0,6,RCA
1241,ARROSEE (L'),2006,750ml,35.5,600,RCA
1242,AUSONE,2016,750ml,720.0,12,RCA
1243,AUSONE,2014,750ml,565.0,15,RCA
1244,AUSONE,2013,750ml,435.0,6,RCA
1245,AUSONE,2012,750ml,480.0,180,RCA
1246,AUSONE,2011,750ml,468.0,12,RCA
1247,AUSONE,2010,750ml,1295.0,12,RCA
1248,AUSONE,2009,750ml,1150.0,6,RCA
1249,AUSONE,2008,750ml,615.0,6,RCA
1250,AUSONE,2006,750ml,636.0,12,RCA
1251,AUSONE,2000,750ml,1050.0,6,RCA
1252,AUSONE / CHAPELLE D'AUSONE,2015,750ml,132.0,18,RCA
1253,AUSONE / CHAPELLE D'AUSONE,2014,750ml,154.0,60,RCA
1254,AUSONE / CHAPELLE D'AUSONE,2013,750ml,137.0,60,RCA
1255,AUSONE / CHAPELLE D'AUSONE,2012,750ml,130.0,60,RCA
1256,AUSONE / CHAPELLE D'AUSONE,2011,750ml,137.0,132,RCA
1257,AUSONE / CHAPELLE D'AUSONE,2010,750ml,228.0,60,RCA
1258,AUSONE / CHAPELLE D'AUSONE,2009,750ml,216.0,60,RCA
1259,AUSONE / CHAPELLE D'AUSONE,2008,750ml,160.0,60,RCA
1260,AUSONE / CHAPELLE D'AUSONE,2005,750ml,285.0,60,RCA
1261,AUSONE / FONBEL,2016,750ml,13.2,876,RCA
1262,AUSONE / FONBEL,2015,750ml,12.0,606,RCA
1263,AUSONE / FONBEL,2014,750ml,11.0,238,RCA
1264,AUSONE / FONBEL,2013,750ml,10.5,1400,RCA
1265,AUSONE / FONBEL,2012,750ml,14.0,6000,RCA
1266,AUSONE / FONBEL,2011,750ml,15.0,6000,RCA
1267,AUSONE / FONBEL,2008,750ml,15.5,6000,RCA
1268,AUSONE / MOULIN ST GEORGES,2016,750ml,24.0,24,RCA
1269,AUSONE / MOULIN ST GEORGES,2014,750ml,21.0,60,RCA
1270,AUSONE / MOULIN ST GEORGES,2013,750ml,20.5,500,RCA
1271,AUSONE / MOULIN ST GEORGES,2011,750ml,25.0,2500,RCA
1272,AUSONE / SIMARD,2014,750ml,12.0,6000,RCA
1273,AUSONE / SIMARD,2013,750ml,11.3,6000,RCA
1274,AUSONE / SIMARD,2012,750ml,12.0,6000,RCA
1275,AUSONE / SIMARD,2011,750ml,12.0,6000,RCA
1276,AUSONE / SIMARD,2010,750ml,13.5,6000,RCA
1277,AUSONE / SIMARD,2008,750ml,12.0,6000,RCA
1278,AUSONE / SIMARD,2007,750ml,8.95,6000,RCA
1279,AUSONE / SIMARD,2004,750ml,7.8,2400,RCA
1280,AUSONE / SIMARD,2000,750ml,12.5,6000,RCA
1281,AUSONE / SIMARD,1998,750ml,10.5,6000,RCA
1282,AUSONE / SIMARD,1996,750ml,8.5,6000,RCA
1283,AUSONE / SIMARD,1995,750ml,10.5,1800,RCA
1284,BALESTARD LA TONNELLE,2012,750ml,21.6,30000,RCA
1285,BALESTARD LA TONNELLE,2004,750ml,23.0,1200,RCA
1286,BARDE HAUT,2012,750ml,16.5,598,RCA
1287,BEAU-SEJOUR BECOT,2012,750ml,39.0,36,RCA
1288,BEAUSEJOUR DUFFAU,2016,750ml,100.0,24,RCA
1289,BELLEVUE MONDOTTE,2008,750ml,120.0,12,RCA
1290,BERLIQUET,2016,750ml,27.0,252,RCA
1291,BERLIQUET,2014,750ml,20.4,240,RCA
1292,BERLIQUET,2012,750ml,19.9,144,RCA
1293,BERLIQUET,2011,750ml,22.2,120,RCA
1294,BERLIQUET,2009,750ml,23.0,108,RCA
1295,BERLIQUET,2008,750ml,19.0,584,RCA
1296,CADET BON,2016,750ml,23.4,600,RCA
1297,CANON,2016,750ml,98.0,48,RCA
1298,CANON,2015,750ml,180.0,12,RCA
1299,CANON,2013,750ml,46.0,180,RCA
1300,CANON,2012,750ml,57.0,48,RCA
1301,CANON,2011,750ml,69.0,180,RCA
1302,CANON,2005,750ml,115.0,48,RCA
1303,CANON LA GAFFELIERE,2016,750ml,66.0,144,RCA
1304,CANON LA GAFFELIERE,2015,750ml,56.4,96,RCA
1305,CANON LA GAFFELIERE ,2013,750ml,45.5,48,RCA
1306,CAP DE MOURLIN,2007,750ml,18.2,20000,RCA
1307,CAP DE MOURLIN,2006,750ml,21.5,120,RCA
1308,CHEVAL BLANC,2016,750ml,552.0,120,RCA
1309,CHEVAL BLANC,2014,750ml,370.0,96,RCA
1310,CHEVAL BLANC,2013,750ml,335.0,180,RCA
1311,CHEVAL BLANC,2012,750ml,370.0,120,RCA
1312,CHEVAL BLANC,2011,750ml,455.0,30,RCA
1313,CHEVAL BLANC,2010,750ml,890.0,36,RCA
1314,CHEVAL BLANC,2009,750ml,762.0,60,RCA
1315,CHEVAL BLANC,2007,750ml,392.0,120,RCA
1316,CHEVAL BLANC,2006,750ml,385.0,2,RCA
1317,CHEVAL BLANC,2005,750ml,705.0,60,RCA
1318,CHEVAL BLANC,2000,750ml,785.0,48,RCA
1319,CHEVAL BLANC,1998,750ml,638.0,12,RCA
1320,CHEVAL BLANC,1995,750ml,450.0,12,RCA
1321,CHEVAL BLANC,1990,750ml,1025.0,24,RCA
1322,CHEVAL BLANC,1989,750ml,400.0,12,RCA
1323,CHEVAL BLANC,1988,750ml,400.0,25,RCA
1324,CHEVAL BLANC,1984,750ml,340.0,1,RCA
1325,CHEVAL BLANC,1982,750ml,830.0,2,RCA
1326,CHEVAL BLANC,1947,750ml,5150.0,1,RCA
1327,CHEVAL BLANC / PETIT CHEVAL,2014,750ml,120.0,300,RCA
1328,CHEVAL BLANC / PETIT CHEVAL,2013,750ml,110.0,360,RCA
1329,CHEVAL BLANC / PETIT CHEVAL,2012,750ml,138.0,240,RCA
1330,CHEVAL BLANC / PETIT CHEVAL,2011,750ml,138.0,240,RCA
1331,CHEVAL BLANC / PETIT CHEVAL,2007,750ml,135.0,240,RCA
1332,CHEVAL BLANC / PETIT CHEVAL,1998,750ml,144.0,12,RCA
1333,CLOS DE L'ORATOIRE,2016,750ml,30.0,108,RCA
1334,CLOS DES JACOBINS,2010,750ml,25.2,60,RCA
1335,CLOS FOURTET,2016,750ml,90.0,36,RCA
1336,CLOS FOURTET,2005,750ml,170.0,12,RCA
1337,CLOTTE (LA),2011,750ml,24.5,120,RCA
1338,CLOTTE (LA),2010,750ml,31.0,12,RCA
1339,COUSPAUDE (LA),2016,750ml,34.8,240,RCA
1340,COUVENT DES JACOBINS ,2016,750ml,20.3,300,RCA
1341,CROIX DE LABRIE,2016,750ml,55.0,300,RCA
1342,DASSAULT,2007,750ml,24.0,240,RCA
1343,DASSAULT,2006,750ml,29.5,2256,RCA
1344,DASSAULT,2004,750ml,39.0,54,RCA
1345,DASSAULT,2003,750ml,43.0,600,RCA
1346,DASSAULT,2000,750ml,51.5,168,RCA
1347,DESTIEUX,2012,750ml,28.5,1200,RCA
1348,DESTIEUX,2011,750ml,26.5,2400,RCA
1349,DESTIEUX,2010,750ml,35.8,6000,RCA
1350,DESTIEUX,1995,750ml,32.0,180,RCA
1351,DOMINIQUE (LA),2014,750ml,32.0,600,RCA
1352,DOMINIQUE (LA),2013,750ml,27.5,600,RCA
1353,DOMINIQUE (LA),2010,750ml,47.0,300,RCA
1354,DOMINIQUE (LA) / SAINT PAUL DE LA…,2007,750ml,15.0,24,RCA
1355,EGLISE CLINET (L') / SAINTEM-SAINTAYME,2016,750ml,10.8,480,RCA
1356,EGLISE CLINET (L') / SAINTEM-SAINTAYME,2015,750ml,9.6,732,RCA
1357,FAUGERES,2016,750ml,30.0,300,RCA
1358,FERRAND,2011,750ml,13.4,3600,RCA
1359,FIGEAC,2016,750ml,155.0,60,RCA
1360,FIGEAC,2015,750ml,140.0,12,RCA
1361,FIGEAC,2014,750ml,114.0,120,RCA
1362,FIGEAC,2013,750ml,80.0,60,RCA
1363,FIGEAC,2012,750ml,75.0,60,RCA
1364,FIGEAC,2011,750ml,91.0,240,RCA
1365,FIGEAC,2010,750ml,194.0,240,RCA
1366,FIGEAC,2009,750ml,188.0,240,RCA
1367,FIGEAC,2005,750ml,177.0,24,RCA
1368,FIGEAC,2001,750ml,157.0,12,RCA
1369,FIGEAC,2000,750ml,194.0,12,RCA
1370,FIGEAC,1995,750ml,157.0,12,RCA
1371,FIGEAC,1976,750ml,141.0,12,RCA
1372,FLEUR CARDINALE,2015,750ml,26.0,30,RCA
1373,FLEUR CARDINALE,2014,750ml,24.0,234,RCA
1374,FOMBRAUGE,2016,750ml,17.28,228,RCA
1375,FOMBRAUGE,2015,750ml,15.84,54,RCA
1376,FOMBRAUGE,2014,750ml,20.0,60,RCA
1377,FOMBRAUGE,2013,750ml,15.5,732,RCA
1378,FOMBRAUGE,2012,750ml,18.0,540,RCA
1379,FOMBRAUGE,2007,750ml,20.45,6000,RCA
1380,FOMBRAUGE,2002,750ml,24.0,876,RCA
1381,FONPLEGADE,2016,750ml,25.8,960,RCA
1382,FONPLEGADE,2015,750ml,24.0,1026,RCA
1383,FONPLEGADE,2014,750ml,24.0,972,RCA
1384,FONPLEGADE,2013,750ml,25.0,3600,RCA
1385,FONPLEGADE/FLEUR DE FONPLEGADE,2012,750ml,13.5,48,RCA
1386,FONPLEGADE/FLEUR DE FONPLEGADE,2011,750ml,14.0,1800,RCA
1387,FONROQUE,2016,750ml,22.2,180,RCA
1388,FONROQUE,2012,750ml,18.5,120,RCA
1389,FONROQUE,2011,750ml,19.0,300,RCA
1390,FRANC MAYNE,2016,750ml,23.35,120,RCA
1391,FRANC MAYNE,2015,750ml,20.15,60,RCA
1392,GAFFELIERE (LA),1996,750ml,56.0,552,RCA
1393,GAFFELIERE (LA),1995,750ml,56.0,840,RCA
1394,GRACIA,2016,750ml,68.0,120,RCA
1395,GRAND CORBIN,2010,750ml,25.0,1200,RCA
1396,GRAND CORBIN DESPAGNE,2012,750ml,21.0,96,RCA
1397,GRAND MAYNE,2014,750ml,31.0,240,RCA
1398,GRAND MAYNE,2008,750ml,29.5,48,RCA
1399,GRAND MAYNE,2002,750ml,33.0,48,RCA
1400,GRANDES MURAILLES,1997,750ml,19.0,48,RCA
1401,JP JANOUEIX / CAP SAINT GEORGE,2016,750ml,12.9,1800,RCA
1402,JP JANOUEIX / CAP SAINT GEORGE,2015,750ml,14.5,1188,RCA
1403,JP JANOUEIX / CONFESSION (LA),2016,750ml,24.0,480,RCA
1404,JP JANOUEIX / CONFESSION (LA),2014,750ml,20.5,600,RCA
1405,JP JANOUEIX / CONFESSION (LA),2013,750ml,23.0,120,RCA
1406,JP JANOUEIX / CONFESSION (LA),2012,750ml,25.0,150,RCA
1407,JP JANOUEIX / CONFESSION (LA),2011,750ml,23.0,120,RCA
1408,JP JANOUEIX / CONFESSION (LA),2007,750ml,22.5,660,RCA
1409,JP JANOUEIX / CROIX SAINT GEORGES (LA),2015,750ml,38.0,132,RCA
1410,LARCIS DUCASSE,2014,750ml,36.0,120,RCA
1411,LARCIS DUCASSE,2013,750ml,30.0,120,RCA
1412,LARCIS DUCASSE,2011,750ml,34.2,89,RCA
1413,LARMANDE,2006,750ml,20.0,6,RCA
1414,MAGREZ FOMBRAUGE,2014,750ml,85.0,300,RCA
1415,MAGREZ FOMBRAUGE,2012,750ml,89.0,120,RCA
1416,MAGREZ FOMBRAUGE,2011,750ml,83.0,120,RCA
1417,MAGREZ FOMBRAUGE,2007,750ml,125.0,120,RCA
1418,MAGREZ FOMBRAUGE,2002,750ml,95.0,60,RCA
1419,MAGREZ FOMBRAUGE Blanc,2013,750ml,24.5,600,RCA
1420,MAGREZ FOMBRAUGE Blanc,2011,750ml,19.0,36,RCA
1421,MARZELLE (LA),2016,750ml,29.95,600,RCA
1422,MONBOUSQUET,2016,750ml,37.2,600,RCA
1423,MONBOUSQUET,2015,750ml,35.0,600,RCA
1424,MONBOUSQUET,2014,750ml,30.0,1176,RCA
1425,MONBOUSQUET,2013,750ml,28.0,1200,RCA
1426,MONBOUSQUET,2012,750ml,32.0,60,RCA
1427,MONBOUSQUET,2011,750ml,36.5,156,RCA
1428,MONDOTTE (LA),2016,750ml,204.0,120,RCA
1429,MONDOTTE (LA),2015,750ml,180.0,42,RCA
1430,MONDOTTE (LA),2014,750ml,115.0,72,RCA
1431,MONDOTTE (LA),2008,750ml,200.0,6,RCA
1432,MONDOTTE (LA),2007,750ml,145.0,36,RCA
1433,MONDOTTE (LA),2006,750ml,205.0,300,RCA
1434,MONDOTTE (LA),2004,750ml,153.5,12,RCA
1435,MONDOTTE (LA),2003,750ml,239.0,24,RCA
1436,MONTLISSE,2008,750ml,14.0,2400,RCA
1437,MONTLISSE,2004,750ml,14.0,2400,RCA
1438,PATRIS,1997,750ml,12.5,228,RCA
1439,PAVIE,2016,750ml,294.0,120,RCA
1440,PAVIE,2015,750ml,260.0,216,RCA
1441,PAVIE,2014,750ml,230.0,66,RCA
1442,PAVIE,2013,750ml,200.0,336,RCA
1443,PAVIE,2010,750ml,330.0,120,RCA
1444,PAVIE,2009,750ml,335.0,120,RCA
1445,PAVIE,2008,750ml,230.0,36,RCA
1446,PAVIE,2006,750ml,255.0,120,RCA
1447,PAVIE,2005,750ml,365.0,3,RCA
1448,PAVIE,2001,750ml,248.0,6,RCA
1449,PAVIE,2000,750ml,595.0,24,RCA
1450,PAVIE,1999,750ml,215.0,7,RCA
1451,PAVIE,1984,750ml,130.0,2,RCA
1452,PAVIE / AROMES DE PAVIE,2014,750ml,61.0,600,RCA
1453,PAVIE DECESSE,2008,750ml,90.0,48,RCA
1454,PAVIE MACQUIN,2016,750ml,66.0,12,RCA
1455,PAVIE MACQUIN,2015,750ml,52.8,186,RCA
1456,PAVIE MACQUIN,2010,750ml,93.5,60,RCA
1457,PAVIE MACQUIN,1996,750ml,72.0,204,RCA
1458,PEBY FAUGERES,2016,750ml,120.0,120,RCA
1459,PEBY FAUGERES,2015,750ml,90.0,108,RCA
1460,PEBY FAUGERES,2014,750ml,87.5,24,RCA
1461,PEBY FAUGERES,2013,750ml,86.0,240,RCA
1462,PEBY FAUGERES,2012,750ml,108.0,72,RCA
1463,PEBY FAUGERES,2011,750ml,86.0,108,RCA
1464,PEBY FAUGERES,2007,750ml,57.0,24,RCA
1465,PEBY FAUGERES,2004,750ml,57.0,600,RCA
1466,PEBY FAUGERES,2001,750ml,65.0,24,RCA
1467,PEBY FAUGERES / MERLE de PEBY FAUGERES ,2016,750ml,30.0,120,RCA
1468,PETIT FAURIE DE SOUTARD,2014,750ml,19.0,12000,RCA
1469,PETIT FAURIE DE SOUTARD,2013,750ml,17.0,6000,RCA
1470,PETIT FAURIE DE SOUTARD,2011,750ml,20.0,12000,RCA
1471,PETIT FAURIE DE SOUTARD,2010,750ml,23.0,6000,RCA
1472,QUINAULT L'ENCLOS (By Cheval Blanc),2016,750ml,23.8,120,RCA
1473,QUINAULT L'ENCLOS (By Cheval Blanc),2015,750ml,21.6,120,RCA
1474,QUINAULT L'ENCLOS (By Cheval Blanc),2014,750ml,22.0,600,RCA
1475,QUINAULT L'ENCLOS (By Cheval Blanc),2012,750ml,22.0,600,RCA
1476,QUINAULT L'ENCLOS (By Cheval Blanc),2011,750ml,22.75,600,RCA
1477,QUINTUS (by Haut Brion),2016,750ml,96.0,120,RCA
1478,QUINTUS (by Haut Brion),2014,750ml,67.0,60,RCA
1479,QUINTUS (by Haut Brion),2013,750ml,60.0,48,RCA
1480,QUINTUS (by Haut Brion),2011,750ml,96.0,60,RCA
1481,QUINTUS (by Haut Brion) / DRAGON DE…,2016,750ml,24.0,300,RCA
1482,QUINTUS (by Haut Brion) / DRAGON DE…,2011,750ml,24.0,47,RCA
1483,ROL VALENTIN,2006,750ml,23.0,12,RCA
1484,SOUTARD,2016,750ml,33.6,120,RCA
1485,SOUTARD,2005,750ml,32.0,6000,RCA
1486,TAILLEFER/ TAUZINAT – L’HERMITAGE,2016,750ml,8.2,600,RCA
1487,TAILLEFER/ TAUZINAT – L’HERMITAGE,2014,750ml,10.5,6000,RCA
1488,TAILLEFER/ TAUZINAT – L’HERMITAGE,2013,750ml,10.5,6000,RCA
1489,TAILLEFER/ TAUZINAT – L’HERMITAGE,2012,750ml,10.7,1200,RCA
1490,TAILLEFER/ TAUZINAT – L’HERMITAGE,2011,750ml,11.0,1200,RCA
1491,TAILLEFER/ TAUZINAT – L’HERMITAGE,2007,750ml,10.5,276,RCA
1492,TAILLEFER/ TAUZINAT – L’HERMITAGE,2002,750ml,11.0,180,RCA
1493,TAILLEFER/ TAUZINAT – L’HERMITAGE,2001,750ml,11.5,432,RCA
1494,TERTRE DAUGAY,2006,750ml,19.5,12,RCA
1495,TROPLONG MONDOT,2016,750ml,102.0,300,RCA
1496,TROPLONG MONDOT,2013,750ml,60.0,66,RCA
1497,TROPLONG MONDOT,2012,750ml,68.0,180,RCA
1498,TROPLONG MONDOT,2010,750ml,128.0,48,RCA
1499,TROPLONG MONDOT,1996,750ml,76.0,180,RCA
1500,VALANDRAUD,2016,750ml,129.0,240,RCA
1501,VALANDRAUD,2015,750ml,106.0,126,RCA
1502,VALANDRAUD,2012,750ml,97.0,72,RCA
1503,VALANDRAUD,1994,750ml,185.0,2,RCA
1504,VALANDRAUD,1993,750ml,185.0,4,RCA
1505,VALANDRAUD / VIRGINIE de VALANDRAUD,2016,750ml,29.5,120,RCA
1506,VALANDRAUD / VIRGINIE de VALANDRAUD,2015,750ml,25.0,264,RCA
1507,VILLEMAURINE,2016,750ml,32.5,120,RCA
1508,YON FIGEAC,2014,750ml,17.0,6000,RCA
1509,YON FIGEAC / LES ROCHES DE YON FIGEAC,2014,750ml,9.9,6000,RCA
1510,YON FIGEAC / LES ROCHES DE YON FIGEAC,2008,750ml,9.9,1800,RCA
1511,CALON SEGUR,2016,750ml,90.0,6,RCA
1512,CALON SEGUR,2015,750ml,75.0,60,RCA
1513,CALON SEGUR,2014,750ml,80.0,36,RCA
1514,CALON SEGUR,2013,750ml,72.0,120,RCA
1515,CALON SEGUR,2012,750ml,74.0,54,RCA
1516,CALON SEGUR,2010,750ml,102.0,120,RCA
1517,CALON SEGUR,2009,750ml,86.0,75,RCA
1518,CALON SEGUR,2008,750ml,81.0,120,RCA
