,Unnamed: 0,item id,wine,wine chinese,growth,type english,type chinese,vendor english,vendor chinese,region english,region chinese,country english,country chinese,rating,year,format,price,qty,negoce
367,367,CFW00500-2013-00750,Chateau d’Escot,,Crus Bourgeois,Red,紅酒,Chateau d’Escot,,"Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,8.9,12000,RCA
368,368,CFW00500-2012-00750,Chateau d’Escot,,Crus Bourgeois,Red,紅酒,Chateau d’Escot,,"Medoc, Bordeaux",波爾多,France,法國,,2012,750ml,8.9,12000,RCA
369,369,CFW00259-2013-00750,Chateau Fombrauge,,St. Emilion Grand Cru Classe,Red,紅酒,Bernard Magrez,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,18.45,12000,RCA
370,370,CFW01590-2014-00750,"Chateau de Francs ""Les Cerisiers""",,,Red,紅酒,Chateau de Francs,,"Francs Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2014,750ml,8.45,12000,RCA
371,371,CFW01882-2013-00750,Chateau Le Freyche,,,Red,紅酒,Chateau Le Freyche,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,5.95,12000,RCA
372,372,CFW01869-2011-00750,Chateau Galeteau,,,Red,紅酒,Chateau Galeteau,,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,750ml,10.3,12000,RCA
373,373,CFW01464-2012-00750,Chateau German,,,Red,紅酒,Chateau German,,"Castillon Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2012,750ml,4.3,12000,RCA
374,374,CFW01842-2014-00750,Chateau Guibeau,,,Red,紅酒,Chateau Guibeau,,"Puisseguin Saint Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,6.55,12000,RCA
375,375,CFW00254-2012-00750,Chateau Faugeres,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Faugeres,,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,750ml,15.3,12000,RCA
376,376,CFW00254-2010-00750,Chateau Faugeres,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Faugeres,,"St. Emilion, Bordeaux",波爾多,France,法國,,2010,750ml,15.3,12000,RCA
377,377,CFW01599-2014-00750,Chateau Herve Laroque,,,Red,紅酒,Chateau Herve Laroque,,"Fronsac, Bordeaux",波爾多,France,法國,,2014,750ml,7.8,12000,RCA
378,378,CFW01599-2006-00750,Chateau Herve Laroque,,,Red,紅酒,Chateau Herve Laroque,,"Fronsac, Bordeaux",波爾多,France,法國,,2006,750ml,7.8,12000,RCA
379,379,CFW00879-2013-00750,Chateau Jeanguillon,,,Red,紅酒,Chateau Jeanguillon,,Bordeaux,波爾多,France,法國,,2013,750ml,3.1,12000,RCA
380,380,CFW01466-2012-00750,Chateau Jouanin,,,Red,紅酒,Chateau Jouanin,,"Castillon Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2012,750ml,3.7,12000,RCA
381,381,CFW00525-2013-00750,Chateau Laffitte Carcasset,,Crus Bourgeois,Red,紅酒,Chateau Laffitte Carcasset,,"St. Estephe, Bordeaux",波爾多,France,法國,,2013,750ml,11.3,12000,RCA
382,382,CFW00532-2013-00750,Chateau Larrivaux,,Crus Bourgeois,Red,紅酒,Chateau Larrivaux,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,8.45,12000,RCA
383,383,CFW00535-2014-00750,Chateau La Lauzette Declercq,,Crus Bourgeois,Red,紅酒,Chateau La Lauzette Declercq,,"Listrac, Bordeaux",波爾多,France,法國,,2014,750ml,7.8,12000,RCA
384,384,CFW01740-2011-00750,Chateau Les Garregades,,,Red,紅酒,Chateau Les Garregades,,"Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,4.65,12000,RCA
385,385,CFW01524-2012-00750,Chateau Lucques Bessan,,,Red,紅酒,Chateau Lucques Bessan,,"Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2012,750ml,4.375,12000,RCA
386,386,CFW01762-2012-00750,Chateau de Maison Neuve,,,Red,紅酒,Chateau de Maison Neuve,,"Montagne Saint Emilion, Bordeaux",波爾多,France,法國,,2012,750ml,6.6,12000,RCA
387,387,CFW00940-2014-00750,Chateau Malene,,,Red,紅酒,Chateau Malene,,Bordeaux,波爾多,France,法國,,2014,750ml,3.75,12000,RCA
388,388,CFW00943-2012-00750,Chateau Martinon Rouge,,,Red,紅酒,Chateau Martinon,,Bordeaux,波爾多,France,法國,,2012,750ml,3.6,12000,RCA
389,389,CFW02108-2011-00750,Chateau Mauvesin Barton,,,Red,紅酒,Chateau Mauvesin Barton,,Bordeaux,波爾多,France,法國,,2011,750ml,12.3,12000,RCA
390,390,CFW00959-2012-00750,Chateau Mylord,,,Red,紅酒,Chateau Mylord,,Bordeaux,波爾多,France,法國,,2012,750ml,3.8,12000,RCA
391,391,CFW00959-2011-00750,Chateau Mylord,,,Red,紅酒,Chateau Mylord,,Bordeaux,波爾多,France,法國,,2011,750ml,3.8,12000,RCA
392,392,CFW01736-2014-00750,Chateau La Roche Doree,,,Red,紅酒,Chateau La Roche Doree,,"Medoc, Bordeaux",波爾多,France,法國,,2014,750ml,4.65,12000,RCA
393,393,CFW01702-2013-00750,Chateau Rondillon Cuvee Les Turons,,,Sweet,甜酒,Chateau Rondillon,,"Loupiac, Bordeaux",波爾多,France,法國,,2013,750ml,5.6,12000,RCA
394,394,CFW01766-2011-00750,Chateau Roudier,,,Red,紅酒,Chateau Roudier,,"Montagne Saint Emilion, Bordeaux",波爾多,France,法國,,2011,750ml,6.7,12000,RCA
395,395,CFW00583-2011-00750,Chateau Semeillan Mazeau,,Crus Bourgeois,Red,紅酒,Chateau Semeillan Mazeau,,"Listrac, Bordeaux",波爾多,France,法國,,2011,750ml,6.9,12000,RCA
396,396,CFW01694-2014-00750,Chateau Siaurac,,,Red,紅酒,Chateau Siaurac,,"Lalande de Pomerol, Bordeaux",波爾多,France,法國,,2014,750ml,12.3,12000,RCA
397,397,CFW00440-2005-00750,Chateau Soudars,,Cru Bourgeois Superieur,Red,紅酒,Chateau Soudars,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2005,750ml,14.7,12000,RCA
398,398,CFW01459-2012-00750,Chateau Toumalin,,,Red,紅酒,Chateau Toumalin,,"Canon Fronsac, Bordeaux",波爾多,France,法國,,2012,750ml,6.5,12000,RCA
399,399,CFW01459-2011-00750,Chateau Toumalin,,,Red,紅酒,Chateau Toumalin,,"Canon Fronsac, Bordeaux",波爾多,France,法國,,2011,750ml,6.5,12000,RCA
400,400,CFW00445-2014-00750,Chateau Tour de Pez,,Cru Bourgeois Superieur,Red,紅酒,Chateau Tour de Pez,,"St. Estephe, Bordeaux",波爾多,France,法國,,2014,750ml,13.95,12000,RCA
401,401,CFW00596-2012-00750,Chateau Tour Saint Fort,,Crus Bourgeois,Red,紅酒,Chateau Tour Saint Fort,,"St. Estephe, Bordeaux",波爾多,France,法國,,2012,750ml,10.15,12000,RCA
402,402,CFW00596-2001-00750,Chateau Tour Saint Fort,,Crus Bourgeois,Red,紅酒,Chateau Tour Saint Fort,,"St. Estephe, Bordeaux",波爾多,France,法國,,2001,750ml,10.95,12000,RCA
403,403,CFW01600-2011-00750,Chateau La Vieille Cure,,,Red,紅酒,Chateau La Vieille Cure,,"Fronsac, Bordeaux",波爾多,France,法國,,2011,750ml,14.0,12000,RCA
404,404,CFW00300-2014-00750,Chateau Yon Figeac,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Yon Figeac,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,17.0,12000,RCA
405,405,CFW01615-2015-00750,Chateau Calvimont Blanc,,,White,白酒,Chateau Calvimont,,"Graves, Bordeaux",波爾多,France,法國,,2015,750ml,4.7,12000,RCA
406,406,CFW01637-2015-00750,Chateau du Mayne Blanc,,,White,白酒,Chateau du Mayne,,"Graves, Bordeaux",波爾多,France,法國,,2015,750ml,4.7,12000,RCA
407,407,CFW01702-2013-00750,Chateau Rondillon Cuvee Les Turons,,,Sweet,甜酒,Chateau Rondillon,,"Loupiac, Bordeaux",波爾多,France,法國,,2013,750ml,5.6,12000,RCA
408,408,CFW00863-2015-00750,Chateau Haut Guillebot,,,Red,紅酒,Chateau Haut Guillebot,,Bordeaux,波爾多,France,法國,,2015,750ml,4.3,12000,RCA
409,409,CFW01766-2011-00750,Chateau Roudier,,,Red,紅酒,Chateau Roudier,,"Montagne Saint Emilion, Bordeaux",波爾多,France,法國,,2011,750ml,6.7,12000,RCA
410,410,CFW01857-2014-00750,Chateau Busquet,,,Red,紅酒,Chateau Busquet,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,7.05,12000,RCA
411,411,CFW01896-2004-00750,Chateau Simard,,,Red,紅酒,Chateau Simard,,"St. Emilion, Bordeaux",波爾多,France,法國,,2004,750ml,7.5,12000,RCA
412,412,CFW01861-2014-00750,Chateau D'Arcole,,,Red,紅酒,Chateau D'Arcole,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,11.9,12000,RCA
413,413,CFW01694-2014-00750,Chateau Siaurac,,,Red,紅酒,Chateau Siaurac,,"Lalande de Pomerol, Bordeaux",波爾多,France,法國,,2014,750ml,12.3,12000,RCA
414,414,CFW01748-2015-00750,Chateau de Verdun,,,Red,紅酒,Chateau Sipian,,"Medoc, Bordeaux",波爾多,France,法國,,2015,750ml,3.8,12000,RCA
415,415,CFW00447-2007-00750,Chateau Tour Haut Caussan,,Cru Bourgeois Superieur,Red,紅酒,Chateau Tour Haut Caussan,,"Medoc, Bordeaux",波爾多,France,法國,,2007,750ml,6.75,12000,RCA
416,416,CFW01644-2013-00750,Chateau Bellegrave du Poujeau,,,Red,紅酒,Chateau Bellegrave du Poujeau,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,6.8,12000,RCA
417,417,CFW01670-2006-00750,Chateau Moulins de Citran,,,Red,紅酒,Chateau Moulins de Citran,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2006,750ml,8.45,12000,RCA
418,418,CFW00466-2011-00750,Chateau Bel Orme Tronquoy de Lalande,,Crus Bourgeois,Red,紅酒,Chateau Bel Orme Tronquoy de Lalande,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,9.7,12000,RCA
419,419,CFW00596-2012-00750,Chateau Tour Saint Fort,,Crus Bourgeois,Red,紅酒,Chateau Tour Saint Fort,,"St. Estephe, Bordeaux",波爾多,France,法國,,2012,750ml,10.15,12000,RCA
420,420,CFW00525-2013-00750,Chateau Laffitte Carcasset,,Crus Bourgeois,Red,紅酒,Chateau Laffitte Carcasset,,"St. Estephe, Bordeaux",波爾多,France,法國,,2013,750ml,11.3,12000,RCA
421,421,CFW00392-2009-00750,Chateau Coufran,,Cru Bourgeois Superieur,Red,紅酒,Chateau Coufran,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2009,750ml,13.0,12000,RCA
422,422,CFW00803-2011-00750,Chateau de Faise,,,Red,紅酒,Chateau de Faise,,Bordeaux,波爾多,France,法國,,2011,750ml,3.45,13000,RCA
423,423,CFW00772-2009-00750,Chateau Haut du Peyrat,,,Red,紅酒,Chateau Haut du Peyrat,,"Blaye Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2009,750ml,3.8,13000,RCA
424,424,CFW00969-2013-00750,Chateau Prieure Canteloup,,,Red,紅酒,Chateau Prieure Canteloup,,Bordeaux,波爾多,France,法國,,2013,750ml,4.1,13000,RCA
425,425,CFW00440-2013-00750,Chateau Soudars,,Cru Bourgeois Superieur,Red,紅酒,Chateau Soudars,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,10.3,14000,RCA
426,426,CFW01753-2015-00750,Chateau Tour Castillon,,,Red,紅酒,Chateau Tour Castillon,,"Medoc, Bordeaux",波爾多,France,法國,,2015,750ml,6.55,14000,RCA
427,427,CFW00389-2008-00750,Chateau Clauzet,,Cru Bourgeois Superieur,Red,紅酒,Chateau Clauzet,,"St. Estephe, Bordeaux",波爾多,France,法國,,2008,750ml,12.8,14700,RCA
428,428,CFW01904-2014-00750,Cap d'Or,,,Red,紅酒,Jean Philippe Janoueix,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,7.8,15000,RCA
429,429,CFW00395-2012-00750,Chateau d’Escurac,,Cru Bourgeois Superieur,Red,紅酒,Chateau d’Escurac,,"Medoc, Bordeaux",波爾多,France,法國,,2012,750ml,9.1,15000,RCA
430,430,CFW00395-2011-00750,Chateau d’Escurac,,Cru Bourgeois Superieur,Red,紅酒,Chateau d’Escurac,,"Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,9.1,15000,RCA
431,431,CFW00511-2012-00750,Chateau Grandis,,Crus Bourgeois,Red,紅酒,Chateau Grandis,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2012,750ml,8.6,15000,RCA
432,432,CFW01872-2014-00750,Chateau Guillemin la Gaffeliere,,,Red,紅酒,Chateau Guillemin la Gaffeliere,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,12.2,15000,RCA
433,433,CFW01872-2013-00750,Chateau Guillemin la Gaffeliere,,,Red,紅酒,Chateau Guillemin la Gaffeliere,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,11.25,15000,RCA
434,434,CFW00863-2015-00750,Chateau Haut Guillebot,,,Red,紅酒,Chateau Haut Guillebot,,Bordeaux,波爾多,France,法國,,2015,750ml,4.3,15000,RCA
435,435,CFW00521-2012-00750,Chateau Hourbanon,,Crus Bourgeois,Red,紅酒,Chateau Hourbanon,,"Medoc, Bordeaux",波爾多,France,法國,,2012,750ml,8.15,15000,RCA
436,436,CFW01778-2008-00750,Chateau Mauvesin,,,Red,紅酒,Chateau Mauvesin,,"Moulis, Bordeaux",波爾多,France,法國,,2008,750ml,7.7,15000,RCA
437,437,CFW01778-2007-00750,Chateau Mauvesin,,,Red,紅酒,Chateau Mauvesin,,"Moulis, Bordeaux",波爾多,France,法國,,2007,750ml,6.6,15000,RCA
438,438,CFW01763-2008-00750,Chateau Plaisance,,,Red,紅酒,Chateau Plaisance,,"Montagne Saint Emilion, Bordeaux",波爾多,France,法國,,2008,750ml,4.7,15000,RCA
439,439,CFW01882-2013-00750,Chateau Le Freyche,,,Red,紅酒,Chateau Le Freyche,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,5.95,15000,RCA
440,440,CFW00933-2011-00750,Chateau Le Gravy,,,Red,紅酒,Chateau Le Gravy,,Bordeaux,波爾多,France,法國,,2011,750ml,4.2,15600,RCA
441,441,CFW00389-2012-00750,Chateau Clauzet,,Cru Bourgeois Superieur,Red,紅酒,Chateau Clauzet,,"St. Estephe, Bordeaux",波爾多,France,法國,,2012,750ml,14.7,15800,RCA
442,442,CFW01754-2014-00750,Chateau Vieux Cassan,,,Red,紅酒,Chateau Vieux Cassan,,"Medoc, Bordeaux",波爾多,France,法國,,2014,750ml,3.95,16000,RCA
443,443,CFW01902-2014-00750,Chateau Villadiere,,,Red,紅酒,Chateau Villadiere,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,4.8,16000,RCA
444,444,CFW01902-2014-00750,Chateau Villadiere,,,Red,紅酒,Chateau Villadiere,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,4.8,16000,RCA
445,445,CFW00392-2001-00750,Chateau Coufran,,Cru Bourgeois Superieur,Red,紅酒,Chateau Coufran,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2001,750ml,11.0,18000,RCA
446,446,CFW01618-2011-00750,Chateau Crabitey,,,Red,紅酒,Chateau Crabitey,,"Graves, Bordeaux",波爾多,France,法國,,2011,750ml,6.8,18000,RCA
447,447,CFW01862-2010-00750,Le Different de Chateau de Ferrand,,,Red,紅酒,Chateau de Ferrand,,"St. Emilion, Bordeaux",波爾多,France,法國,,2010,750ml,9.5,18000,RCA
448,448,CFW00415-1998-00750,Chateau Lestage Simon,,Cru Bourgeois Superieur,Red,紅酒,Chateau Lestage Simon,,"Haut Medoc, Bordeaux",波爾多,France,法國,,1998,750ml,9.8,18000,RCA
449,449,CFW00429-2012-00750,Chateau Paloumey,,Cru Bourgeois Superieur,Red,紅酒,Chateau Paloumey,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2012,750ml,10.7,18000,RCA
450,450,CFW00558-2010-00750,Chateau Peyrabon,,Crus Bourgeois,Red,紅酒,Chateau Peyrabon,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2010,750ml,15.3,18000,RCA
451,451,CFW00558-2002-00750,Chateau Peyrabon,,Crus Bourgeois,Red,紅酒,Chateau Peyrabon,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2002,750ml,10.95,18000,RCA
452,452,CFW01763-2006-00750,Chateau Plaisance,,,Red,紅酒,Chateau Plaisance,,"Montagne Saint Emilion, Bordeaux",波爾多,France,法國,,2006,750ml,4.65,18000,RCA
453,453,CFW01896-1998-00750,Chateau Simard,,,Red,紅酒,Chateau Simard,,"St. Emilion, Bordeaux",波爾多,France,法國,,1998,750ml,10.5,18000,RCA
454,454,CFW00440-2009-00750,Chateau Soudars,,Cru Bourgeois Superieur,Red,紅酒,Chateau Soudars,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2009,750ml,12.8,18000,RCA
455,455,CFW01605-2014-00750,Chateau Tessendey,,,Red,紅酒,Chateau Tessendey,,"Fronsac, Bordeaux",波爾多,France,法國,,2014,750ml,5.95,18000,RCA
456,456,CFW00591-2014-00750,Chateau La Tour de Bessan,,Crus Bourgeois,Red,紅酒,Chateau La Tour de Bessan,,"Margaux, Bordeaux",波爾多,France,法國,,2014,750ml,14.05,18000,RCA
457,457,CFW00449-2005-00750,Chateau Verdignan,,Cru Bourgeois Superieur,Red,紅酒,Chateau Verdignan,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2005,750ml,14.7,18000,RCA
458,458,CFW01877-2013-00750,Chateau La Croix Fourney,,,Red,紅酒,Chateau La Croix Fourney,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,7.3,19000,RCA
459,459,CFW00511-2013-00750,Chateau Grandis,,Crus Bourgeois,Red,紅酒,Chateau Grandis,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,7.2,19000,RCA
460,460,CFW00521-2013-00750,Chateau Hourbanon,,Crus Bourgeois,Red,紅酒,Chateau Hourbanon,,"Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,7.75,19000,RCA
461,461,CFW01877-2013-00750,Chateau La Croix Fourney,,,Red,紅酒,Chateau La Croix Fourney,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,7.3,19000,RCA
462,462,CFW00453-2014-00750,Chateau Aney,,Crus Bourgeois,Red,紅酒,Chateau Aney,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2014,750ml,9.0,20000,RCA
463,463,CFW01861-2014-00750,Chateau D'Arcole,,,Red,紅酒,Chateau D'Arcole,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,11.9,20000,RCA
464,464,CFW01963-2011-00750,Chateau Arnauton,,,Red,紅酒,Chateau Arnauton,,Bordeaux,波爾多,France,法國,,2011,750ml,7.8,20000,RCA
465,465,CFW01549-2014-00750,Chateau Les Aubastons,,,Red,紅酒,Chateau Les Aubastons,,"Cotes de Bourg, Bordeaux",波爾多,France,法國,,2014,750ml,3.4,20000,RCA
466,466,CFW01538-2014-00750,Chateau Belair Coubet,,,Red,紅酒,Chateau Belair Coubet,,"Cotes de Bourg, Bordeaux",波爾多,France,法國,,2014,750ml,4.3,20000,RCA
467,467,CFW01723-2012-00750,Chateau de Bensse,,,Red,紅酒,Chateau de Bensse,,"Medoc, Bordeaux",波爾多,France,法國,,2012,750ml,6.0,20000,RCA
468,468,CFW00769-2014-00750,Chateau Clairac Tradition,,,Red,紅酒,Chateau Clairac,,"Blaye Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2014,750ml,4.0,20000,RCA
469,469,CFW00807-2016-00750,Chateau de la Dame Verte,,,Red,紅酒,Chateau de la Dame Verte,,Bordeaux,波爾多,France,法國,,2016,750ml,3.3,20000,RCA
470,470,CFW00831-2015-00750,Chateau Fondarzac,,,Red,紅酒,Chateau Fondarzac,,Bordeaux,波爾多,France,法國,,2015,750ml,3.1,20000,RCA
471,471,CFW00867-2015-00750,Chateau Haut Nivelle,,,Red,紅酒,Chateau Haut Nivelle,,Bordeaux,波爾多,France,法國,,2015,750ml,3.55,20000,RCA
472,472,CFW00913-2015-00750,Chateau Lajarre Tradition,,,Red,紅酒,Chateau Lajarre,,Bordeaux,波爾多,France,法國,,2015,750ml,3.2,20000,RCA
473,473,CFW00895-2015-00750,Chateau Lande de Bertin,,,Red,紅酒,Chateau La Galante,,Bordeaux,波爾多,France,法國,,2015,750ml,3.2,20000,RCA
474,474,CFW00930-2011-00750,Chateau Larteau,,,Red,紅酒,Chateau Larteau,,Bordeaux,波爾多,France,法國,,2011,750ml,5.9,20000,RCA
475,475,CFW01594-2015-00750,Chateau Laulan Cuvee Clement,,,Red,紅酒,Chateau Laulan,,"Francs Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2015,750ml,4.1,20000,RCA
476,476,CFW00951-2015-00750,Chateau Minvielle,,,Red,紅酒,Chateau Minvielle,,Bordeaux,波爾多,France,法國,,2015,750ml,3.2,20000,RCA
477,477,CFW00969-2015-00750,Chateau Prieure Canteloup,,,Red,紅酒,Chateau Prieure Canteloup,,Bordeaux,波爾多,France,法國,,2015,750ml,4.6,20000,RCA
478,478,CFW00971-2015-00750,Chateau Puy Favereau,,,Red,紅酒,Chateau Puy Favereau,,Bordeaux,波爾多,France,法國,,2015,750ml,3.5,20000,RCA
479,479,CFW00980-2014-00750,Chateau Roc Meynard,,,Red,紅酒,Chateau Roc Meynard,,Bordeaux,波爾多,France,法國,,2014,750ml,3.7,20000,RCA
480,480,CFW00992-2012-00750,"Chateau Thieuley ""Reserve Francis Courselle"" Rouge",,,Red,紅酒,Chateau Thieuley,,Bordeaux,波爾多,France,法國,,2012,750ml,8.1,20000,RCA
481,481,CFW00869-2016-00750,Chateau Haut Pougnan Blanc,,,White,白酒,Chateau Haut Pougnan,,Bordeaux,波爾多,France,法國,,2016,750ml,3.25,20000,RCA
482,482,CFW00787-2011-00750,Chateau Beylie La Croix,,,Red,紅酒,Chateau Beylie La Croix,,Bordeaux,波爾多,France,法國,,2011,750ml,3.8,20000,RCA
483,483,CFW00473-2011-00750,Chateau Bourdieu,,Crus Bourgeois,Red,紅酒,Chateau Bourdieu,,"Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,6.45,20000,RCA
484,484,CFW00598-2013-00750,Chateau Trois Moulins,,Crus Bourgeois,Red,紅酒,Chateau Trois Moulins,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,6.3,21000,RCA
485,485,CFW01882-2014-00750,Chateau Le Freyche,,,Red,紅酒,Chateau Le Freyche,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,6.1,22000,RCA
486,486,CFW00372-2014-00750,Chateau d’Arsac,,Cru Bourgeois Superieur,Red,紅酒,Chateau d’Arsac,,"Margaux, Bordeaux",波爾多,France,法國,,2014,750ml,13.95,24000,RCA
487,487,CFW00302-2014-00750,Chateau Bellegrave,,,Red,紅酒,Chateau Bellegrave,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2014,750ml,8.3,24000,RCA
488,488,CFW01644-2014-00750,Chateau Bellegrave du Poujeau,,,Red,紅酒,Chateau Bellegrave du Poujeau,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2014,750ml,8.3,24000,RCA
489,489,CFW00471-2012-00750,Chateau Blaignan,,Crus Bourgeois,Red,紅酒,Chateau Blaignan,,"Medoc, Bordeaux",波爾多,France,法國,,2012,750ml,7.2,24000,RCA
490,490,CFW01460-2014-00750,Chateau Cap de Faugeres,,,Red,紅酒,Chateau Cap de Faugeres,,"Castillon Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2014,750ml,10.95,24000,RCA
491,491,CFW01460-2012-00750,Chateau Cap de Faugeres,,,Red,紅酒,Chateau Cap de Faugeres,,"Castillon Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2012,750ml,10.3,24000,RCA
492,492,CFW01460-2011-00750,Chateau Cap de Faugeres,,,Red,紅酒,Chateau Cap de Faugeres,,"Castillon Cotes de Bordeaux, Bordeaux",波爾多,France,法國,,2011,750ml,10.3,24000,RCA
493,493,CFW00382-2011-00750,Chateau Caronne Sainte Gemme,,Cru Bourgeois Superieur,Red,紅酒,Chateau Caronne Sainte Gemme,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,9.5,24000,RCA
494,494,CFW00398-2011-00750,Chateau Fourcas Dupre,,Cru Bourgeois Superieur,Red,紅酒,Chateau Fourcas Dupre,,"Listrac, Bordeaux",波爾多,France,法國,,2011,750ml,9.4,24000,RCA
495,495,CFW01729-2011-00750,Chateau Gadet Terrefort,,,Red,紅酒,Chateau Gadet Terrefort,,"Medoc, Bordeaux",波爾多,France,法國,,2011,750ml,5.05,24000,RCA
496,496,CFW00521-2010-00750,Chateau Hourbanon,,Crus Bourgeois,Red,紅酒,Chateau Hourbanon,,"Medoc, Bordeaux",波爾多,France,法國,,2010,750ml,9.45,24000,RCA
497,497,CFW00910-2016-00750,Chateau Lacoste Garzac,,,Red,紅酒,Chateau Lacoste Garzac,,Bordeaux,波爾多,France,法國,,2016,750ml,2.75,24000,RCA
498,498,CFW01777-2010-00750,Chateau Lalaudey,,,Red,紅酒,Chateau Lalaudey,,"Moulis, Bordeaux",波爾多,France,法國,,2010,750ml,10.9,24000,RCA
499,499,CFW02108-2012-00750,Chateau Mauvesin Barton,,,Red,紅酒,Chateau Mauvesin Barton,,Bordeaux,波爾多,France,法國,,2012,750ml,12.3,24000,RCA
500,500,CFW01670-2006-00750,Chateau Moulins de Citran,,,Red,紅酒,Chateau Moulins de Citran,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2006,750ml,8.45,24000,RCA
501,501,CFW01724-2013-00750,Chateau de Panigon,,,Red,紅酒,Chateau de Panigon,,"Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,6.2,24000,RCA
502,502,CFW01763-2011-00750,Chateau Plaisance,,,Red,紅酒,Chateau Plaisance,,"Montagne Saint Emilion, Bordeaux",波爾多,France,法國,,2011,750ml,5.2,24000,RCA
503,503,CFW01763-2007-00750,Chateau Plaisance,,,Red,紅酒,Chateau Plaisance,,"Montagne Saint Emilion, Bordeaux",波爾多,France,法國,,2007,750ml,4.5,24000,RCA
504,504,CFW00577-2013-00750,Chateau Saint Christophe,,Crus Bourgeois,Red,紅酒,Chateau Saint Christophe,,"Medoc, Bordeaux",波爾多,France,法國,,2013,750ml,4.7,24000,RCA
505,505,CFW00445-2013-00750,Chateau Tour de Pez,,Cru Bourgeois Superieur,Red,紅酒,Chateau Tour de Pez,,"St. Estephe, Bordeaux",波爾多,France,法國,,2013,750ml,13.2,24000,RCA
506,506,CFW00447-2007-00750,Chateau Tour Haut Caussan,,Cru Bourgeois Superieur,Red,紅酒,Chateau Tour Haut Caussan,,"Medoc, Bordeaux",波爾多,France,法國,,2007,750ml,6.75,24000,RCA
507,507,CFW00596-2010-00750,Chateau Tour Saint Fort,,Crus Bourgeois,Red,紅酒,Chateau Tour Saint Fort,,"St. Estephe, Bordeaux",波爾多,France,法國,,2010,750ml,13.8,24000,RCA
508,508,CFW00449-2003-00750,Chateau Verdignan,,Cru Bourgeois Superieur,Red,紅酒,Chateau Verdignan,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2003,750ml,10.8,24000,RCA
