,Unnamed: 0,item id,wine,wine chinese,growth,type english,type chinese,vendor english,vendor chinese,region english,region chinese,country english,country chinese,rating,year,format,price,qty,negoce
139,139,CFW01808-2013-01500,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2013,1500ml,300.0,24,Clarence Dillon
140,140,CFW01808-2014-01500,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2014,1500ml,360.0,24,Clarence Dillon
141,141,CFW01804-2002-01500,Chateau Laville Haut Brion,,,White,白酒,Chateau La Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2002,1500ml,2520.0,24,Clarence Dillon
142,142,CFW01804-2005-01500,Chateau Laville Haut Brion,,,White,白酒,Chateau La Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2005,1500ml,3360.0,24,Clarence Dillon
143,143,CFW01804-2006-01500,Chateau Laville Haut Brion,,,White,白酒,Chateau La Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2006,1500ml,1680.0,24,Clarence Dillon
144,144,CFW01804-2007-01500,Chateau Laville Haut Brion,,,White,白酒,Chateau La Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2007,1500ml,2520.0,24,Clarence Dillon
145,145,CFW01804-2008-01500,Chateau Laville Haut Brion,,,White,白酒,Chateau La Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2008,1500ml,2520.0,24,Clarence Dillon
146,146,CFW01808-2010-01500,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2010,1500ml,2520.0,24,Clarence Dillon
147,147,CFW01808-2013-01500,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2013,1500ml,1200.0,24,Clarence Dillon
148,148,CFW01808-2014-01500,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2014,1500ml,1200.0,24,Clarence Dillon
149,149,CFW00235-2010-01500,Chateau L’Arrosee,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau L’Arrosee,,"St. Emilion, Bordeaux",波爾多,France,法國,,2010,1500ml,78.0,24,Clarence Dillon
150,150,CFW00235-2011-01500,Chateau L’Arrosee,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau L’Arrosee,,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,1500ml,55.0,24,Clarence Dillon
151,151,CFW01892-2011-01500,Chateau Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,1500ml,208.0,24,Clarence Dillon
152,152,CFW01892-2012-01500,Chateau Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,1500ml,156.0,24,Clarence Dillon
153,153,CFW01892-2013-01500,Chateau Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,1500ml,130.0,24,Clarence Dillon
154,154,CFW01892-2014-01500,Chateau Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,1500ml,146.0,24,Clarence Dillon
155,155,CFW01893-2011-01500,Le Dragon de Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,1500ml,52.0,24,Clarence Dillon
156,156,CFW01893-2012-01500,Le Dragon de Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,1500ml,39.0,24,Clarence Dillon
157,157,CFW01893-2013-01500,Le Dragon de Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,1500ml,33.0,24,Clarence Dillon
158,158,CFW01893-2014-01500,Le Dragon de Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,1500ml,37.0,24,Clarence Dillon
