,Wine,Vintage,Format,Cost,Qty,Negoce
397,RESERVE DE LA COMTESSE,2008,1500ml,53.0,6,BM
398,TRILOGIE,0,1500ml,590.0,6,BM
399,CHATEAU D'YQUEM,2014,12000ml,4000.0,7,BM
400,CHATEAU BEAUMONT,2011,750ml,7.5,7,BM
401,CLOS RENE,2011,750ml,18.0,7,BM
402,PETRUS,2000,750ml,4000.0,7,BM
403,CHATEAU GISCOURS,2004,3000ml,250.0,7,BM
404,CHATEAU LAFITE ROTHSCHILD,1992,3000ml,2552.0,7,BM
405,CHATEAU L'EGLISE-CLINET,1996,3000ml,630.0,7,BM
406,CHATEAU CHEVAL BLANC,2007,6000ml,2760.0,7,BM
407,CHATEAU GISCOURS,2009,5000ml,453.0,7,BM
408,CHATEAU D'YQUEM,2014,9000ml,3000.0,7,BM
409,CHATEAU BEAUMONT,2009,750ml,13.75,8,BM
410,CHATEAU GRAND MAYNE,2014,750ml,23.0,8,BM
411,LES ALLEES DE CANTEMERLE,2011,750ml,8.95,8,BM
412,LES ECLATS DE BRANAS,2004,750ml,9.6,8,BM
413,CHATEAU DAUZAC,2010,3000ml,171.0,8,BM
414,CHATEAU DULUC,1993,3000ml,74.0,8,BM
415,CHATEAU D'YQUEM,2013,3000ml,1000.0,8,BM
416,CHATEAU LEOVILLE BARTON,2007,3000ml,230.0,8,BM
417,CHATEAU LEOVILLE POYFERRE,2009,3000ml,970.0,8,BM
418,SAINTAYME,2011,3000ml,69.0,8,BM
419,CHATEAU GRUAUD LAROSE,2014,6000ml,375.0,8,BM
420,FILIA DE GRAND MAYNE,2014,6000ml,147.0,8,BM
421,CHATEAU TROPLONG-MONDOT,1997,5000ml,400.0,8,BM
422,LES GRIFFONS DE PICHON BARON,2014,5000ml,250.0,8,BM
423,LA DAME DE MONTROSE,2008,1500ml,60.0,8,BM
424,CHATEAU D'ISSAN,2012,750ml,42.0,9,BM
425,CHATEAU LA BRIDANE,2012,750ml,10.8,9,BM
426,CHEVALIER DE LASCOMBES,2008,750ml,23.0,9,BM
427,LA FUGUE DE NENIN,2014,750ml,15.0,9,BM
428,LE PIN,2014,750ml,1800.0,9,BM
429,LES GRIFFONS DE PICHON BARON,2014,750ml,25.0,9,BM
430,CHATEAU CHEVAL BLANC,2012,3000ml,1408.0,9,BM
431,CHATEAU COS D'ESTOURNEL,2014,3000ml,378.0,9,BM
432,CHATEAU DU TERTRE,2009,3000ml,223.0,9,BM
433,CHATEAU LE GAY,2012,3000ml,280.0,9,BM
434,CHATEAU L'EGLISE-CLINET,1993,3000ml,465.0,9,BM
435,CHATEAU PICHON BARON,2010,3000ml,615.0,9,BM
436,CHATEAU POUJEAUX,2006,3000ml,142.0,9,BM
437,CHATEAU BRANE CANTENAC,2014,6000ml,385.0,9,BM
438,CHATEAU CHEVAL BLANC,2009,6000ml,6080.0,9,BM
439,CHATEAU D'YQUEM,2013,6000ml,2000.0,9,BM
440,CHATEAU MOUTON-ROTHSCHILD,2003,6000ml,4133.0,9,BM
441,CHATEAU DE FIEUZAL ROUGE,2010,1500ml,66.0,9,BM
442,CHATEAU SAINT PIERRE,1995,1500ml,140.0,9,BM
443,CHATEAU RAYMOND LAFON,2003,375ml,18.0,10,BM
444,CHATEAU LA MISSION HAUT-BRION,2012,750ml,172.0,10,BM
445,CHATEAU TEYSSIER,2011,750ml,10.5,10,BM
446,CLOS LUNELLES,2011,750ml,16.2,10,BM
447,CHATEAU BRANAIRE DUCRU,2009,3000ml,308.0,10,BM
448,CHATEAU D'ARMAILHAC,2014,3000ml,160.0,10,BM
449,CHATEAU DASSAULT,2005,3000ml,240.0,10,BM
450,CHATEAU LA CONSEILLANTE,2009,3000ml,710.0,10,BM
451,CHATEAU PAVIE,2012,3000ml,1200.0,10,BM
452,LA PETITE EGLISE,2012,3000ml,150.0,10,BM
453,CHATEAU LEOVILLE LAS CASES,2014,6000ml,920.0,10,BM
454,CHATEAU BRANAIRE DUCRU,1999,5000ml,394.0,10,BM
455,CHATEAU DASSAULT,1998,5000ml,282.0,10,BM
456,CHATEAU LAFITE ROTHSCHILD,2013,1500ml,914.0,10,BM
457,CHATEAU FOMBRAUGE,2010,750ml,26.5,11,BM
458,CHATEAU LALANDE-BORIE,2008,750ml,19.5,11,BM
459,LA MONDOTTE,2014,750ml,115.0,11,BM
460,LA PARDE DE HT BAILLY,2014,750ml,15.0,11,BM
461,CHATEAU FONTENIL,2010,3000ml,95.0,11,BM
462,CHATEAU L'EGLISE-CLINET,2014,3000ml,568.0,11,BM
463,CHATEAU CHEVAL BLANC,2005,375ml,335.0,12,BM
464,CHATEAU CLIMENS,2011,375ml,34.75,12,BM
465,CHATEAU RAYMOND LAFON,2007,375ml,13.5,12,BM
466,CHATEAU RIEUSSEC,2014,375ml,21.0,12,BM
467,CHAPELLE D'AUSONE,2008,750ml,170.0,12,BM
468,CHATEAU BEAUSEJOUR DUFFAU,2009,750ml,345.0,12,BM
469,CHATEAU BOUSCAUT BLANC,2013,750ml,19.7,12,BM
470,CHATEAU BRANAIRE DUCRU,1999,750ml,56.0,12,BM
471,CHATEAU BRANE CANTENAC,2003,750ml,58.0,12,BM
472,CHATEAU CALON SEGUR,1998,750ml,88.0,12,BM
473,CHATEAU CALON SEGUR,1996,750ml,90.0,12,BM
474,CHATEAU CANON LA GAFFELIERE,1998,750ml,80.0,12,BM
475,CHATEAU CHARMAIL,2013,750ml,9.9,12,BM
476,CHATEAU CHARMAIL,2011,750ml,9.75,12,BM
477,CHATEAU CLOS DE SARPE,2009,750ml,84.0,12,BM
478,CHATEAU CLOS DE SARPE,2005,750ml,70.0,12,BM
479,CHATEAU COS LABORY,2009,750ml,31.0,12,BM
480,CHATEAU COUTET CUVEE MADAME,2001,750ml,200.0,12,BM
481,CHATEAU CROIX DE LABRIE,1999,750ml,80.0,12,BM
482,CHATEAU D'ARMAILHAC,1998,750ml,59.0,12,BM
483,CHATEAU D'ARMAILHAC,1996,750ml,59.0,12,BM
484,CHATEAU DASSAULT,2013,750ml,18.0,12,BM
485,CHATEAU DE FARGUES,2010,750ml,78.0,12,BM
486,CHATEAU DOMEYNE,2013,750ml,9.9,12,BM
487,CHATEAU DU TERTRE,2009,750ml,36.0,12,BM
488,CHATEAU DUCRU-BEAUCAILLOU,2010,750ml,200.0,12,BM
489,CHATEAU DUCRU-BEAUCAILLOU,1995,750ml,168.0,12,BM
490,CHATEAU FIGEAC,1999,750ml,125.0,12,BM
491,CHATEAU GLORIA,2009,750ml,40.0,12,BM
492,CHATEAU GRAND PUY LACOSTE,2001,750ml,62.0,12,BM
493,CHATEAU HAUT BRION,1990,750ml,695.0,12,BM
494,CHATEAU LA CONSEILLANTE,2007,750ml,73.0,12,BM
495,CHATEAU LA FLEUR PETRUS,2011,750ml,138.0,12,BM
496,CHATEAU LA FLEUR PETRUS,1982,750ml,320.0,12,BM
497,CHATEAU LA MISSION HT BRION BL,2010,750ml,600.0,12,BM
498,CHATEAU LA VIOLETTE,2006,750ml,140.0,12,BM
499,CHATEAU LAFITE ROTHSCHILD,2003,750ml,910.0,12,BM
500,CHATEAU LAGRANGE,2000,750ml,75.0,12,BM
501,CHATEAU LARCIS-DUCASSE,2008,750ml,47.0,12,BM
502,CHATEAU L'ARROSEE,2010,750ml,43.0,12,BM
503,CHATEAU LATOUR A POMEROL,2003,750ml,65.0,12,BM
504,CHATEAU LATOUR A POMEROL,1998,750ml,130.0,12,BM
505,CHATEAU LEOVILLE BARTON,1999,750ml,70.0,12,BM
506,CHATEAU LEOVILLE LAS CASES,1988,750ml,182.0,12,BM
507,CHATEAU LEOVILLE POYFERRE,2011,750ml,54.0,12,BM
508,CHATEAU LES CARMES HAUT-BRION,2008,750ml,49.5,12,BM
509,CHATEAU LES GRANDES MURAILLES,2009,750ml,40.0,12,BM
510,CHATEAU LYNCH-BAGES,2002,750ml,105.0,12,BM
511,CHATEAU MARGAUX,1993,750ml,380.0,12,BM
512,CHATEAU MARGAUX,1991,750ml,380.0,12,BM
513,CHATEAU MONBOUSQUET,2009,750ml,55.0,12,BM
514,CHATEAU MONBOUSQUET,2007,750ml,47.0,12,BM
515,CHATEAU MONBOUSQUET,2001,750ml,69.0,12,BM
516,CHATEAU MONTROSE,2003,750ml,185.0,12,BM
517,CHATEAU MONTROSE,1990,750ml,570.0,12,BM
518,CHATEAU MONTROSE,1986,750ml,171.0,12,BM
519,CHATEAU MOUTON-ROTHSCHILD,2008,750ml,445.0,12,BM
520,CHATEAU MOUTON-ROTHSCHILD,1993,750ml,420.0,12,BM
521,CHATEAU PALMER,2010,750ml,280.0,12,BM
522,CHATEAU PAVIE,1985,750ml,190.0,12,BM
523,CHATEAU PAVIE-DECESSE,2011,750ml,84.0,12,BM
524,CHATEAU PHELAN-SEGUR,2008,750ml,28.0,12,BM
525,CHATEAU PICHON LALANDE,2001,750ml,120.0,12,BM
526,CHATEAU PICHON LALANDE,1985,750ml,240.0,12,BM
527,CHATEAU RAYNE VIGNEAU,2014,750ml,26.4,12,BM
528,CHATEAU RAYNE VIGNEAU,2013,750ml,26.4,12,BM
529,CHATEAU RAYNE VIGNEAU,2012,750ml,26.4,12,BM
530,CHATEAU RIEUSSEC,1998,750ml,40.0,12,BM
531,CHATEAU SIGALAS RABAUD,2009,750ml,30.0,12,BM
532,CHATEAU SMITH HAUT LAFITTE BLC,2013,750ml,73.0,12,BM
533,CHATEAU SOCIANDO-MALLET,2007,750ml,23.5,12,BM
534,CHATEAU SOCIANDO-MALLET,1995,750ml,43.0,12,BM
535,CHATEAU TALBOT,2003,750ml,70.0,12,BM
536,CHATEAU TALBOT,2001,750ml,75.0,12,BM
537,CHATEAU TALBOT,1995,750ml,92.0,12,BM
538,CHATEAU TROPLONG-MONDOT,1995,750ml,86.0,12,BM
539,CHATEAU VRAY CROIX DE GAY,2000,750ml,48.0,12,BM
540,CLOS FOURTET,2009,750ml,242.0,12,BM
541,CLOS FOURTET,1998,750ml,125.0,12,BM
542,CLOS RENE,2010,750ml,24.0,12,BM
543,LA CROIX DE BEAUCAILLOU,2005,750ml,42.0,12,BM
544,LE PIN,2004,750ml,1737.0,12,BM
545,LE PLUS DE LA FLEUR DE BOUARD,2011,750ml,57.0,12,BM
546,LES FIEFS DE LAGRANGE,2008,750ml,20.0,12,BM
547,LES FORTS DE LATOUR,1996,750ml,187.0,12,BM
548,MAROJALLIA,2000,750ml,105.0,12,BM
549,RESERVE DE LA COMTESSE,2005,750ml,37.0,12,BM
550,CHATEAU BEYCHEVELLE,2011,3000ml,342.0,12,BM
551,CHATEAU DE FIEUZAL ROUGE,2014,3000ml,125.0,12,BM
552,CHATEAU GRUAUD LAROSE,2014,3000ml,200.0,12,BM
553,CHATEAU LAGRANGE,2014,3000ml,136.0,12,BM
554,CHATEAU LE GAY,2014,3000ml,280.0,12,BM
555,CHATEAU LEOVILLE LAS CASES,2014,3000ml,460.0,12,BM
556,CHATEAU LEOVILLE POYFERRE,2014,3000ml,240.0,12,BM
557,CHATEAU D'ARMAILHAC,2014,6000ml,285.0,12,BM
558,CHATEAU GRAND MAYNE,2014,6000ml,210.0,12,BM
559,CHATEAU PAVIE,2014,6000ml,1600.0,12,BM
560,CHATEAU CHEVAL BLANC,2007,5000ml,2302.0,12,BM
561,CHATEAU BELLEVUE,2007,1500ml,61.0,12,BM
562,CHATEAU CLERC MILON,2004,1500ml,128.0,12,BM
563,CHATEAU COS D'ESTOURNEL,2008,1500ml,192.0,12,BM
564,CHATEAU CROIZET-BAGES,2005,1500ml,75.0,12,BM
565,CHATEAU HOSANNA,2011,1500ml,184.0,12,BM
566,CHATEAU LARCIS-DUCASSE,2012,1500ml,93.0,12,BM
567,CHATEAU L'EVANGILE,2009,1500ml,719.0,12,BM
568,CHATEAU LYNCH-BAGES,2002,1500ml,190.0,12,BM
569,CHATEAU MARGAUX,1996,1500ml,1360.0,12,BM
570,CHATEAU MONTLANDRIE,2014,1500ml,24.5,12,BM
571,CHATEAU MONTROSE,2009,1500ml,550.0,12,BM
572,CHATEAU MOUTON-ROTHSCHILD,2004,1500ml,805.0,12,BM
573,CHATEAU MOUTON-ROTHSCHILD,2003,1500ml,960.0,12,BM
574,CHATEAU PAVIE,2013,1500ml,330.0,12,BM
575,CHATEAU PAVIE,2005,1500ml,1000.0,12,BM
576,CHATEAU PICHON BARON,2008,1500ml,191.0,12,BM
577,CHATEAU PICHON LALANDE,1996,1500ml,430.0,12,BM
578,CHATEAU POUJEAUX,2004,1500ml,55.0,12,BM
579,CLOS DU MARQUIS,2007,1500ml,74.0,12,BM
580,CHATEAU PICHON BARON,1995,750ml,142.0,13,BM
581,CHATEAU BRANE CANTENAC,2014,3000ml,208.0,13,BM
582,CHATEAU BRANAIRE DUCRU,1999,6000ml,470.0,13,BM
583,CHATEAU DURFORT-VIVENS,2009,750ml,51.5,14,BM
584,CHATEAU BEAUMONT,2014,3000ml,65.8,14,BM
585,CHATEAU BEYCHEVELLE,2010,3000ml,421.0,14,BM
586,CHATEAU GRUAUD LAROSE,2007,3000ml,197.0,14,BM
587,CHATEAU LA DOMINIQUE,2010,1500ml,76.0,14,BM
588,CHATEAU SIRAN,2013,750ml,13.75,15,BM
589,CHATEAU TROTANOY,2010,750ml,215.0,15,BM
590,RESERVE DE LA COMTESSE,2010,750ml,34.0,15,BM
591,CHATEAU DASSAULT,1999,3000ml,179.0,15,BM
592,CHATEAU DASSAULT,1995,3000ml,154.0,15,BM
593,CHATEAU DASSAULT,1994,3000ml,129.0,15,BM
594,CHATEAU POTENSAC,2014,3000ml,95.2,15,BM
595,FILIA DE GRAND MAYNE,2014,3000ml,88.0,15,BM
596,CHATEAU TROPLONG-MONDOT,2010,1500ml,230.0,15,BM
597,SARGET DE GRUAUD LAROSE,2014,1500ml,36.0,15,BM
598,CHATEAU MOUTON-ROTHSCHILD,2014,1500ml,700.0,16,BM
599,CHATEAU ROL VALENTIN,2007,750ml,24.0,17,BM
600,PETRUS,2014,750ml,2250.0,17,BM
601,CHATEAU LAFITE ROTHSCHILD,2004,1500ml,1325.0,17,BM
602,CHATEAU BERNADOTTE,2001,375ml,6.5,18,BM
603,CHATEAU BRANE CANTENAC,2006,750ml,58.0,18,BM
604,CHATEAU CLINET,2010,750ml,110.0,18,BM
605,CHATEAU COS D'ESTOURNEL,2012,750ml,89.0,18,BM
606,CHATEAU HAURA,2013,750ml,7.8,18,BM
607,CHATEAU KIRWAN,2000,750ml,70.0,18,BM
608,CHATEAU LA FLEUR,2012,750ml,16.2,18,BM
609,CHATEAU LA MISSION HT BRION BL,2011,750ml,600.0,18,BM
610,CHATEAU LAFITE ROTHSCHILD,1998,750ml,772.0,18,BM
611,CHATEAU LYNCH-BAGES,1995,750ml,145.0,18,BM
612,CHATEAU MAGREZ FOMBRAUGE BLC,2014,750ml,14.4,18,BM
613,CHATEAU PAVIE-MACQUIN,2008,750ml,54.0,18,BM
614,CHATEAU TROTANOY,1989,750ml,185.0,18,BM
615,LE CARILLON D'ANGELUS,2011,750ml,56.0,18,BM
616,LE PETIT CHEVAL,2014,750ml,125.0,18,BM
617,LE PIN,2006,750ml,1900.0,18,BM
618,LE PIN,1997,750ml,1655.0,18,BM
619,VIEUX CHATEAU CERTAN,2009,750ml,275.0,18,BM
620,CHATEAU BRANAIRE DUCRU,1996,3000ml,389.0,18,BM
621,CHATEAU LEOVILLE POYFERRE,1995,3000ml,410.0,18,BM
622,CHATEAU MONTROSE,2007,3000ml,296.0,18,BM
623,CHATEAU TOUR ST CHRISTOPHE,2014,3000ml,99.75,18,BM
624,CLOS DU MARQUIS,2014,3000ml,158.0,18,BM
625,CHATEAU CANON,2005,1500ml,210.0,18,BM
626,CHATEAU CAPBERN GASQUETON,2011,1500ml,22.6,18,BM
627,CHATEAU GRAND PUY LACOSTE,2011,1500ml,76.8,18,BM
628,CHATEAU LA CONFESSION,2010,1500ml,59.5,18,BM
629,CHATEAU LATOUR,2005,1500ml,1390.0,18,BM
630,CHATEAU LE TERTRE ROTEBOEUF,2005,1500ml,520.0,18,BM
631,CHATEAU RAUZAN-SEGLA,1999,1500ml,140.0,18,BM
632,CHATEAU TALBOT,1998,1500ml,135.0,18,BM
633,LES GRIFFONS DE PICHON BARON,2014,1500ml,50.0,18,BM
634,CHATEAU AUSONE,2010,750ml,1250.0,19,BM
635,CHATEAU BRANAIRE DUCRU,1995,3000ml,345.0,20,BM
636,CLOS DU MARQUIS,2014,6000ml,270.0,20,BM
637,CHATEAU MONTROSE,2007,1500ml,145.0,20,BM
638,CHATEAU CHEVAL BLANC,2007,3000ml,1380.0,21,BM
639,CHATEAU PAVIE,2014,3000ml,800.0,21,BM
640,CHATEAU LA CONSEILLANTE,2009,1500ml,342.0,21,BM
641,CHATEAU CLOS DE SARPE,2006,750ml,46.8,22,BM
642,CHATEAU LA CONSEILLANTE,1999,750ml,105.0,22,BM
643,CHATEAU PRIEURE LICHINE,2013,750ml,23.0,22,BM
644,LA CHENADE (DURANTOU),2013,750ml,8.2,22,BM
645,LES GRIFFONS DE PICHON BARON,2014,3000ml,135.0,22,BM
646,CHATEAU COS D'ESTOURNEL,2007,1500ml,189.0,22,BM
647,LES ALLEES DE CANTEMERLE,2005,375ml,8.8,23,BM
648,CHATEAU BERNADOTTE,2008,375ml,6.5,24,BM
649,CHATEAU COUTET,2009,375ml,24.0,24,BM
650,CHATEAU LA FLEUR PETRUS,2004,375ml,76.0,24,BM
651,CHATEAU LA FLEUR PETRUS,2003,375ml,86.0,24,BM
652,CHATEAU RIEUSSEC,2010,375ml,27.0,24,BM
653,CHATEAU ANGELUS,2011,750ml,240.0,24,BM
654,CHATEAU BRANAS GRAND POUJEAUX,2004,750ml,15.6,24,BM
655,CHATEAU CALON SEGUR,2005,750ml,90.0,24,BM
656,CHATEAU CAMBON LA PELOUSE,2013,750ml,8.7,24,BM
657,CHATEAU CANON,2001,750ml,86.0,24,BM
658,CHATEAU CANON,1998,750ml,115.0,24,BM
659,CHATEAU CANON LA GAFFELIERE,2006,750ml,74.0,24,BM
660,CHATEAU CHASSE-SPLEEN,2006,750ml,26.0,24,BM
661,CHATEAU CHASSE-SPLEEN,2004,750ml,27.5,24,BM
662,CHATEAU CHAUVIN,2012,750ml,20.0,24,BM
663,CHATEAU CHEVAL BLANC,2000,750ml,750.0,24,BM
664,CHATEAU DE FIEUZAL ROUGE,2013,750ml,20.0,24,BM
665,CHATEAU DE SALES,2000,750ml,38.0,24,BM
666,CHATEAU FERRIERE,2005,750ml,49.5,24,BM
667,CHATEAU FILHOT,2014,750ml,15.0,24,BM
668,CHATEAU FOMBRAUGE,2004,750ml,19.95,24,BM
669,CHATEAU GLORIA,2008,750ml,32.0,24,BM
670,CHATEAU GLORIA,2001,750ml,41.0,24,BM
671,CHATEAU GRAND PUY LACOSTE,2009,750ml,70.0,24,BM
672,CHATEAU HAUT BAGES LIBERAL,2000,750ml,48.0,24,BM
673,CHATEAU HAUT BAILLY,2010,750ml,118.0,24,BM
674,CHATEAU LA CONFESSION,2007,750ml,21.0,24,BM
675,CHATEAU LA CONSEILLANTE,2010,750ml,170.0,24,BM
676,CHATEAU LA CONSEILLANTE,2006,750ml,110.0,24,BM
677,CHATEAU LAFAURIE PEYRAGUEY,2012,750ml,24.5,24,BM
678,CHATEAU LARCIS-DUCASSE,2005,750ml,210.0,24,BM
679,CHATEAU LAROZE,2014,750ml,15.0,24,BM
680,CHATEAU L'ARROSEE,2011,750ml,25.0,24,BM
681,CHATEAU L'ARROSEE,2005,750ml,45.0,24,BM
682,CHATEAU L'EGLISE-CLINET,2009,750ml,350.0,24,BM
683,CHATEAU L'EGLISE-CLINET,2008,750ml,135.0,24,BM
684,CHATEAU L'EGLISE-CLINET,2006,750ml,165.0,24,BM
685,CHATEAU MALARTIC LAGRAVIERE RG,2007,750ml,30.0,24,BM
686,CHATEAU MALARTIC LAGRAVIERE RG,2000,750ml,53.5,24,BM
687,CHATEAU MARGAUX,2014,750ml,379.0,24,BM
688,CHATEAU MONBOUSQUET,2008,750ml,48.0,24,BM
689,CHATEAU MONTROSE,2008,750ml,81.5,24,BM
690,CHATEAU PAPE-CLEMENT BLC,2012,750ml,112.0,24,BM
691,CHATEAU PAVIE-DECESSE,2013,750ml,74.0,24,BM
692,CHATEAU ROL VALENTIN,2012,750ml,24.0,24,BM
693,CHATEAU ROUGET,2012,750ml,26.0,24,BM
694,CLOS DU MARQUIS,2012,750ml,35.0,24,BM
695,LA MAURIANE,2008,750ml,8.9,24,BM
696,LA PETITE EGLISE,2011,750ml,25.0,24,BM
697,LE PETIT CHEVAL,2012,750ml,125.0,24,BM
698,LE PETIT CHEVAL,2001,750ml,145.0,24,BM
699,LE PETIT MOUTON,2010,750ml,190.0,24,BM
700,MANOIR DE GAY,2011,750ml,13.2,24,BM
701,PAVILLON BLANC DU CH.MARGAUX,2012,750ml,185.0,24,BM
702,CHATEAU CLERC MILON,2014,6000ml,560.0,24,BM
703,CHATEAU LAFITE ROTHSCHILD,1992,6000ml,5104.0,24,BM
704,CH. MALESCOT ST EXUPERY,2010,1500ml,140.0,24,BM
705,CHATEAU BRANE CANTENAC,2014,1500ml,84.0,24,BM
706,CHATEAU COS D'ESTOURNEL,2001,1500ml,350.0,24,BM
707,CHATEAU COS D'ESTOURNEL,2000,1500ml,400.0,24,BM
708,CHATEAU LEOVILLE POYFERRE,2008,1500ml,138.0,24,BM
709,CHATEAU LYNCH-BAGES,2007,1500ml,185.0,24,BM
710,CHATEAU LYNCH-BAGES,2005,1500ml,287.0,24,BM
711,CHATEAU MOUTON-ROTHSCHILD,1997,1500ml,730.0,24,BM
712,CHATEAU TOUR SAINT-BONNET,2012,1500ml,14.0,24,BM
713,FRANK PHELAN,2012,1500ml,28.2,24,BM
714,CLOS FLORIDENE BLANC,2011,750ml,11.9,25,BM
715,LE PETIT LION/MARQUIS LAS CASE,2013,750ml,28.0,25,BM
716,CHATEAU BRANAIRE DUCRU,1999,3000ml,249.0,25,BM
717,CHATEAU CLIMENS,2001,750ml,220.0,26,BM
718,CHATEAU RAUZAN-SEGLA,2014,1500ml,166.0,26,BM
719,CARRUADES DE LAFITE,2009,750ml,240.0,27,BM
720,CHATEAU LA VIOLETTE,2014,750ml,175.0,27,BM
721,CHATEAU DASSAULT,1996,3000ml,151.0,28,BM
722,LES GRIFFONS DE PICHON BARON,2013,6000ml,236.0,28,BM
723,LES GRIFFONS DE PICHON BARON,2013,5000ml,199.0,28,BM
724,CHATEAU CLERC MILON,2014,3000ml,280.0,29,BM
725,CHATEAU BERNADOTTE,2003,375ml,6.5,30,BM
726,CHATEAU CALON SEGUR,2014,750ml,75.0,30,BM
727,CHATEAU COS LABORY,2010,750ml,27.0,30,BM
728,CHATEAU DUCRU-BEAUCAILLOU,1982,750ml,350.0,30,BM
729,CHATEAU GAZIN,2012,750ml,57.0,30,BM
730,CHATEAU LA CROIX DE GAY,2013,750ml,18.0,30,BM
731,CHATEAU LE TERTRE ROTEBOEUF,2013,750ml,148.0,30,BM
732,CHATEAU PAPE CLEMENT RGE,2010,750ml,203.0,30,BM
733,CHATEAU PICHON BARON,2005,750ml,132.0,30,BM
734,CHATEAU TROTANOY,2011,750ml,122.0,30,BM
735,LE PETIT LION/MARQUIS LAS CASE,2009,750ml,42.0,30,BM
736,PENSEES DE LAFLEUR,2010,750ml,122.0,30,BM
737,CHATEAU DASSAULT,1997,3000ml,153.0,30,BM
738,CHATEAU PICHON BARON,2007,3000ml,392.0,30,BM
739,AROMES DE PAVIE,2014,6000ml,450.0,30,BM
740,CHATEAU BELLEFONT BELCIER,2009,1500ml,56.0,30,BM
741,CHATEAU DASSAULT,1996,1500ml,60.0,30,BM
742,CHATEAU HAUT BRISSON LA RESERV,2009,1500ml,80.0,30,BM
743,CHATEAU L'EGLISE-CLINET,2014,1500ml,265.0,30,BM
744,CHATEAU LEOVILLE LAS CASES,1983,1500ml,370.0,30,BM
745,CHATEAU LEOVILLE POYFERRE,2006,1500ml,138.0,30,BM
746,CHATEAU MARGAUX,2014,1500ml,758.0,30,BM
747,CHATEAU PICHON LALANDE,2008,1500ml,180.0,30,BM
748,LA SIRENE DE GISCOURS,2007,1500ml,34.0,30,BM
749,CHATEAU LA FLEUR PETRUS,2014,1500ml,290.0,31,BM
750,CHATEAU SMITH HAUT LAFITTE RGE,2010,1500ml,248.0,31,BM
751,CHATEAU BEYCHEVELLE,2014,1500ml,160.0,32,BM
752,CHATEAU GUILLOT CLAUZEL,2007,1500ml,37.0,32,BM
753,CHATEAU SMITH HAUT LAFITTE RGE,2009,1500ml,460.0,33,BM
754,LA PETITE EGLISE,2014,1500ml,48.0,33,BM
755,LES PAGODES DE COS,2011,750ml,31.0,34,BM
756,PAVILLON BLANC DU CH.MARGAUX,2011,750ml,185.0,34,BM
757,LA DAME DE MONTROSE,2007,1500ml,57.5,34,BM
758,LA CLOSERIE DE FOURTET,2010,1500ml,42.4,35,BM
759,CHATEAU D'YQUEM,2010,375ml,210.0,36,BM
760,CHATEAU LAFITE ROTHSCHILD,2008,375ml,380.0,36,BM
761,CHATEAU BEYCHEVELLE,2014,750ml,76.0,36,BM
762,CHATEAU BOYD CANTENAC,2009,750ml,44.0,36,BM
763,CHATEAU BRANON,2014,750ml,44.4,36,BM
764,CHATEAU CALON SEGUR,2009,750ml,95.0,36,BM
765,CHATEAU CHASSE SPLEEN (BX BLC),2014,750ml,12.0,36,BM
766,CHATEAU COTE DE BALEAU,2013,750ml,12.6,36,BM
767,CHATEAU CROIZET-BAGES,2005,750ml,36.5,36,BM
768,CHATEAU D'ARMAILHAC,2004,750ml,45.5,36,BM
769,CHATEAU D'AURILHAC,2014,750ml,7.4,36,BM
770,CHATEAU D'ISSAN,2010,750ml,62.0,36,BM
771,CHATEAU FONTENIL,2013,750ml,12.6,36,BM
772,CHATEAU FONTENIL,2011,750ml,13.2,36,BM
773,CHATEAU GISCOURS,2008,750ml,49.5,36,BM
774,CHATEAU HOSANNA,2005,750ml,182.0,36,BM
775,CHATEAU LA CLEMENCE,2014,750ml,28.2,36,BM
776,CHATEAU LA COUSPAUDE,2014,750ml,30.0,36,BM
777,CHATEAU LANGOA BARTON,2013,750ml,30.5,36,BM
778,CHATEAU L'ARROSEE,2007,750ml,25.5,36,BM
779,CHATEAU LATOUR A POMEROL,2013,750ml,54.0,36,BM
780,CHATEAU LAVILLE HAUT BRION BLC,2008,750ml,225.0,36,BM
781,CHATEAU L'EVANGILE,2010,750ml,205.0,36,BM
782,CHATEAU L'EVANGILE,1999,750ml,93.0,36,BM
783,CHATEAU PALMER,2001,750ml,182.0,36,BM
784,CHATEAU SAINT PIERRE,1999,750ml,57.0,36,BM
785,CHATEAU TALBOT,2002,750ml,65.0,36,BM
786,CLOS DU MARQUIS,2007,750ml,36.0,36,BM
787,CLOS DU MARQUIS,1997,750ml,36.0,36,BM
788,DOMAINE DE CHEVALIER ROUGE,2001,750ml,55.0,36,BM
789,DRAGON DE QUINTUS,2013,750ml,15.0,36,BM
790,MAROJALLIA,2008,750ml,45.0,36,BM
791,PENSEES DE LAFLEUR,2014,750ml,92.0,36,BM
792,PETRUS,2013,750ml,1750.0,36,BM
793,CHATEAU CLERC MILON,2006,1500ml,126.0,36,BM
794,CHATEAU CLINET,2010,1500ml,240.0,36,BM
795,CHATEAU CROIZET-BAGES,1995,1500ml,58.5,36,BM
796,LA CLOSERIE DE CAMENSAC,2011,750ml,8.0,37,BM
797,CHATEAU LE BON PASTEUR,2012,750ml,39.0,38,BM
798,CHATEAU ANGELUS,2014,1500ml,480.0,38,BM
799,CHATEAU CALON SEGUR,2001,750ml,82.0,39,BM
800,CHATEAU CLINET,2009,1500ml,560.0,39,BM
801,CHATEAU LATOUR,2007,1500ml,795.0,39,BM
